execution_id,robot,items,time_per_item,start_window,end_window,completed
2067,R2067,2,1,2025-03-06 19:40,2025-03-06 19:50,False
2068,R2068,3,1,2025-03-06 19:50,2025-03-06 20:05,False
2069,R2069,1,2,2025-03-06 20:05,2025-03-06 20:10,False
2070,R2070,3,5,2025-03-06 20:10,2025-03-06 20:20,False
2071,R2071,3,4,2025-03-06 20:20,2025-03-06 20:25,False
2072,R2072,1,3,2025-03-06 20:25,2025-03-06 20:30,False
2073,R2073,2,3,2025-03-06 20:30,2025-03-06 20:35,False
2074,R2074,1,4,2025-03-06 20:35,2025-03-06 20:40,False
2075,R2075,2,1,2025-03-06 20:40,2025-03-06 20:55,False
2076,R2076,2,1,2025-03-06 20:55,2025-03-06 21:10,False
2077,R2077,1,5,2025-03-06 21:10,2025-03-06 21:25,False
2078,R2078,3,4,2025-03-06 21:25,2025-03-06 21:30,False
2079,R2079,1,2,2025-03-06 21:30,2025-03-06 21:45,False
2080,R2080,3,2,2025-03-06 21:45,2025-03-06 22:00,False
2081,R2081,3,4,2025-03-06 22:00,2025-03-06 22:10,False
2082,R2082,3,3,2025-03-06 22:10,2025-03-06 22:20,False
2083,R2083,2,3,2025-03-06 22:20,2025-03-06 22:30,False
2084,R2084,3,4,2025-03-06 22:30,2025-03-06 22:40,False
2085,R2085,1,5,2025-03-06 22:40,2025-03-06 22:50,False
2086,R2086,3,2,2025-03-06 22:50,2025-03-06 22:55,False
2087,R2087,1,1,2025-03-06 22:55,2025-03-06 23:00,False
2088,R2088,1,3,2025-03-06 23:00,2025-03-06 23:15,False
2089,R2089,2,5,2025-03-06 23:15,2025-03-06 23:25,False
2090,R2090,3,5,2025-03-06 23:25,2025-03-06 23:35,False
2091,R2091,1,3,2025-03-06 23:35,2025-03-06 23:40,False
2092,R2092,2,5,2025-03-06 23:40,2025-03-06 23:50,False
2093,R2093,2,2,2025-03-06 23:50,2025-03-07 00:05,False
2094,R2094,2,1,2025-03-07 00:05,2025-03-07 00:15,False
2095,R2095,3,4,2025-03-07 00:15,2025-03-07 00:20,False
2096,R2096,1,1,2025-03-07 00:20,2025-03-07 00:35,False
2097,R2097,1,4,2025-03-07 00:35,2025-03-07 00:50,False
2098,R2098,1,5,2025-03-07 00:50,2025-03-07 00:55,False
2099,R2099,1,2,2025-03-07 00:55,2025-03-07 01:05,False
2100,R2100,1,2,2025-03-07 01:05,2025-03-07 01:15,False
2101,R2101,1,2,2025-03-07 01:15,2025-03-07 01:30,False
2102,R2102,1,3,2025-03-07 01:30,2025-03-07 01:45,False
2103,R2103,2,1,2025-03-07 01:45,2025-03-07 02:00,False
2104,R2104,1,2,2025-03-07 02:00,2025-03-07 02:05,False
2105,R2105,2,1,2025-03-07 02:05,2025-03-07 02:15,False
2106,R2106,1,1,2025-03-07 02:15,2025-03-07 02:20,False
2107,R2107,3,2,2025-03-07 02:20,2025-03-07 02:35,False
2108,R2108,1,1,2025-03-07 02:35,2025-03-07 02:45,False
2109,R2109,1,3,2025-03-07 02:45,2025-03-07 03:00,False
2110,R2110,1,5,2025-03-07 03:00,2025-03-07 03:10,False
2111,R2111,2,3,2025-03-07 03:10,2025-03-07 03:15,False
2112,R2112,1,4,2025-03-07 03:15,2025-03-07 03:30,False
2113,R2113,2,5,2025-03-07 03:30,2025-03-07 03:45,False
2114,R2114,2,1,2025-03-07 03:45,2025-03-07 04:00,False
2115,R2115,3,2,2025-03-07 04:00,2025-03-07 04:05,False
2116,R2116,2,2,2025-03-07 04:05,2025-03-07 04:20,False
2117,R2117,2,2,2025-03-07 04:20,2025-03-07 04:25,False
2118,R2118,2,2,2025-03-07 04:25,2025-03-07 04:35,False
2119,R2119,2,1,2025-03-07 04:35,2025-03-07 04:40,False
2120,R2120,2,3,2025-03-07 04:40,2025-03-07 04:50,False
2121,R2121,1,5,2025-03-07 04:50,2025-03-07 04:55,False
2122,R2122,1,2,2025-03-07 04:55,2025-03-07 05:10,False
2123,R2123,2,1,2025-03-07 05:10,2025-03-07 05:15,False
2124,R2124,1,3,2025-03-07 05:15,2025-03-07 05:20,False
2125,R2125,1,4,2025-03-07 05:20,2025-03-07 05:25,False
2126,R2126,3,1,2025-03-07 05:25,2025-03-07 05:30,False
2127,R2127,1,5,2025-03-07 05:30,2025-03-07 05:35,False
2128,R2128,2,3,2025-03-07 05:35,2025-03-07 05:40,False
2129,R2129,1,4,2025-03-07 05:40,2025-03-07 05:45,False
2130,R2130,2,1,2025-03-07 05:45,2025-03-07 05:55,False
2131,R2131,3,3,2025-03-07 05:55,2025-03-07 06:05,False
2132,R2132,1,2,2025-03-07 06:05,2025-03-07 06:20,False
2133,R2133,3,1,2025-03-07 06:20,2025-03-07 06:35,False
2134,R2134,2,1,2025-03-07 06:35,2025-03-07 06:40,False
2135,R2135,1,1,2025-03-07 06:40,2025-03-07 06:55,False
2136,R2136,2,2,2025-03-07 06:55,2025-03-07 07:05,False
2137,R2137,1,2,2025-03-07 07:05,2025-03-07 07:15,False
2138,R2138,2,3,2025-03-07 07:15,2025-03-07 07:25,False
2139,R2139,1,5,2025-03-07 07:25,2025-03-07 07:40,False
2140,R2140,2,5,2025-03-07 07:40,2025-03-07 07:55,False
2141,R2141,1,3,2025-03-07 07:55,2025-03-07 08:10,False
2142,R2142,3,3,2025-03-07 08:10,2025-03-07 08:20,False
2143,R2143,1,5,2025-03-07 08:20,2025-03-07 08:35,False
2144,R2144,1,5,2025-03-07 08:35,2025-03-07 08:50,False
2145,R2145,3,4,2025-03-07 08:50,2025-03-07 08:55,False
2146,R2146,3,2,2025-03-07 08:55,2025-03-07 09:05,False
2147,R2147,1,2,2025-03-07 09:05,2025-03-07 09:20,False
2148,R2148,1,3,2025-03-07 09:20,2025-03-07 09:30,False
2149,R2149,3,2,2025-03-07 09:30,2025-03-07 09:40,False
2150,R2150,1,2,2025-03-07 09:40,2025-03-07 09:55,False
2151,R2151,3,3,2025-03-07 09:55,2025-03-07 10:10,False
2152,R2152,2,3,2025-03-07 10:10,2025-03-07 10:20,False
2153,R2153,2,5,2025-03-07 10:20,2025-03-07 10:30,False
2154,R2154,1,2,2025-03-07 10:30,2025-03-07 10:35,False
2155,R2155,2,3,2025-03-07 10:35,2025-03-07 10:50,False
2156,R2156,3,2,2025-03-07 10:50,2025-03-07 11:05,False
2157,R2157,2,3,2025-03-07 11:05,2025-03-07 11:10,False
2158,R2158,3,4,2025-03-07 11:10,2025-03-07 11:25,False
2159,R2159,1,4,2025-03-07 11:25,2025-03-07 11:35,False
2160,R2160,2,2,2025-03-07 11:35,2025-03-07 11:45,False
2161,R2161,1,5,2025-03-07 11:45,2025-03-07 12:00,False
2162,R2162,3,3,2025-03-07 12:00,2025-03-07 12:05,False
2163,R2163,1,5,2025-03-07 12:05,2025-03-07 12:20,False
2164,R2164,3,3,2025-03-07 12:20,2025-03-07 12:35,False
2165,R2165,1,2,2025-03-07 12:35,2025-03-07 12:40,False
2166,R2166,3,4,2025-03-07 12:40,2025-03-07 12:50,False
2167,R2167,2,3,2025-03-07 12:50,2025-03-07 12:55,False
2168,R2168,2,2,2025-03-07 12:55,2025-03-07 13:10,False
2169,R2169,2,1,2025-03-07 13:10,2025-03-07 13:15,False
2170,R2170,1,3,2025-03-07 13:15,2025-03-07 13:30,False
2171,R2171,3,4,2025-03-07 13:30,2025-03-07 13:35,False
2172,R2172,3,4,2025-03-07 13:35,2025-03-07 13:45,False
2173,R2173,3,1,2025-03-07 13:45,2025-03-07 13:50,False
2174,R2174,2,3,2025-03-07 13:50,2025-03-07 13:55,False
2175,R2175,1,5,2025-03-07 13:55,2025-03-07 14:10,False
2176,R2176,3,5,2025-03-07 14:10,2025-03-07 14:15,False
2177,R2177,2,1,2025-03-07 14:15,2025-03-07 14:20,False
2178,R2178,2,4,2025-03-07 14:20,2025-03-07 14:35,False
2179,R2179,2,4,2025-03-07 14:35,2025-03-07 14:50,False
2180,R2180,1,1,2025-03-07 14:50,2025-03-07 15:00,False
2181,R2181,2,1,2025-03-07 15:00,2025-03-07 15:10,False
2182,R2182,3,2,2025-03-07 15:10,2025-03-07 15:15,False
2183,R2183,1,2,2025-03-07 15:15,2025-03-07 15:20,False
2184,R2184,2,4,2025-03-07 15:20,2025-03-07 15:30,False
2185,R2185,3,3,2025-03-07 15:30,2025-03-07 15:35,False
2186,R2186,1,3,2025-03-07 15:35,2025-03-07 15:50,False
2187,R2187,1,3,2025-03-07 15:50,2025-03-07 15:55,False
2188,R2188,2,3,2025-03-07 15:55,2025-03-07 16:00,False
2189,R2189,2,2,2025-03-07 16:00,2025-03-07 16:05,False
2190,R2190,2,2,2025-03-07 16:05,2025-03-07 16:10,False
2191,R2191,2,1,2025-03-07 16:10,2025-03-07 16:15,False
2192,R2192,2,5,2025-03-07 16:15,2025-03-07 16:20,False
2193,R2193,1,1,2025-03-07 16:20,2025-03-07 16:30,False
2194,R2194,1,3,2025-03-07 16:30,2025-03-07 16:35,False
2195,R2195,3,4,2025-03-07 16:35,2025-03-07 16:50,False
2196,R2196,3,5,2025-03-07 16:50,2025-03-07 17:05,False
2197,R2197,1,4,2025-03-07 17:05,2025-03-07 17:20,False
2198,R2198,2,1,2025-03-07 17:20,2025-03-07 17:35,False
2199,R2199,1,2,2025-03-07 17:35,2025-03-07 17:50,False
2200,R2200,2,4,2025-03-07 17:50,2025-03-07 18:00,False
2201,R2201,3,1,2025-03-07 18:00,2025-03-07 18:10,False
2202,R2202,1,2,2025-03-07 18:10,2025-03-07 18:20,False
2203,R2203,2,1,2025-03-07 18:20,2025-03-07 18:35,False
2204,R2204,3,5,2025-03-07 18:35,2025-03-07 18:40,False
2205,R2205,3,4,2025-03-07 18:40,2025-03-07 18:55,False
2206,R2206,3,3,2025-03-07 18:55,2025-03-07 19:10,False
2207,R2207,2,5,2025-03-07 19:10,2025-03-07 19:25,False
2208,R2208,1,2,2025-03-07 19:25,2025-03-07 19:30,False
2209,R2209,3,3,2025-03-07 19:30,2025-03-07 19:40,False
2210,R2210,2,2,2025-03-07 19:40,2025-03-07 19:55,False
2211,R2211,1,2,2025-03-07 19:55,2025-03-07 20:00,False
2212,R2212,3,2,2025-03-07 20:00,2025-03-07 20:10,False
2213,R2213,1,5,2025-03-07 20:10,2025-03-07 20:15,False
2214,R2214,1,4,2025-03-07 20:15,2025-03-07 20:25,False
2215,R2215,3,3,2025-03-07 20:25,2025-03-07 20:30,False
2216,R2216,1,2,2025-03-07 20:30,2025-03-07 20:40,False
2217,R2217,2,5,2025-03-07 20:40,2025-03-07 20:55,False
2218,R2218,2,4,2025-03-07 20:55,2025-03-07 21:05,False
2219,R2219,1,4,2025-03-07 21:05,2025-03-07 21:20,False
2220,R2220,3,5,2025-03-07 21:20,2025-03-07 21:25,False
2221,R2221,1,3,2025-03-07 21:25,2025-03-07 21:40,False
2222,R2222,2,1,2025-03-07 21:40,2025-03-07 21:55,False
2223,R2223,3,1,2025-03-07 21:55,2025-03-07 22:10,False
2224,R2224,3,3,2025-03-07 22:10,2025-03-07 22:20,False
2225,R2225,3,1,2025-03-07 22:20,2025-03-07 22:30,False
2226,R2226,2,2,2025-03-07 22:30,2025-03-07 22:45,False
2227,R2227,2,1,2025-03-07 22:45,2025-03-07 22:55,False
2228,R2228,1,1,2025-03-07 22:55,2025-03-07 23:10,False
2229,R2229,3,3,2025-03-07 23:10,2025-03-07 23:20,False
2230,R2230,3,4,2025-03-07 23:20,2025-03-07 23:25,False
2231,R2231,2,3,2025-03-07 23:25,2025-03-07 23:35,False
2232,R2232,2,3,2025-03-07 23:35,2025-03-07 23:45,False
2233,R2233,3,2,2025-03-07 23:45,2025-03-08 00:00,False
2234,R2234,3,4,2025-03-08 00:00,2025-03-08 00:15,False
2235,R2235,3,1,2025-03-08 00:15,2025-03-08 00:30,False
2236,R2236,3,2,2025-03-08 00:30,2025-03-08 00:40,False
2237,R2237,1,3,2025-03-08 00:40,2025-03-08 00:50,False
2238,R2238,2,3,2025-03-08 00:50,2025-03-08 00:55,False
2239,R2239,2,5,2025-03-08 00:55,2025-03-08 01:10,False
2240,R2240,3,2,2025-03-08 01:10,2025-03-08 01:20,False
2241,R2241,3,5,2025-03-08 01:20,2025-03-08 01:25,False
2242,R2242,2,1,2025-03-08 01:25,2025-03-08 01:35,False
2243,R2243,3,3,2025-03-08 01:35,2025-03-08 01:50,False
2244,R2244,1,4,2025-03-08 01:50,2025-03-08 02:00,False
2245,R2245,2,4,2025-03-08 02:00,2025-03-08 02:10,False
2246,R2246,1,3,2025-03-08 02:10,2025-03-08 02:25,False
2247,R2247,1,2,2025-03-08 02:25,2025-03-08 02:40,False
2248,R2248,2,3,2025-03-08 02:40,2025-03-08 02:55,False
2249,R2249,1,4,2025-03-08 02:55,2025-03-08 03:05,False
2250,R2250,3,5,2025-03-08 03:05,2025-03-08 03:15,False
2251,R2251,3,2,2025-03-08 03:15,2025-03-08 03:25,False
2252,R2252,2,3,2025-03-08 03:25,2025-03-08 03:30,False
2253,R2253,1,3,2025-03-08 03:30,2025-03-08 03:40,False
2254,R2254,1,2,2025-03-08 03:40,2025-03-08 03:55,False
2255,R2255,1,2,2025-03-08 03:55,2025-03-08 04:05,False
2256,R2256,3,4,2025-03-08 04:05,2025-03-08 04:15,False
2257,R2257,1,5,2025-03-08 04:15,2025-03-08 04:30,False
2258,R2258,3,2,2025-03-08 04:30,2025-03-08 04:40,False
2259,R2259,1,3,2025-03-08 04:40,2025-03-08 04:55,False
2260,R2260,2,4,2025-03-08 04:55,2025-03-08 05:10,False
2261,R2261,3,1,2025-03-08 05:10,2025-03-08 05:15,False
2262,R2262,2,1,2025-03-08 05:15,2025-03-08 05:20,False
2263,R2263,2,1,2025-03-08 05:20,2025-03-08 05:25,False
2264,R2264,2,3,2025-03-08 05:25,2025-03-08 05:35,False
2265,R2265,2,1,2025-03-08 05:35,2025-03-08 05:50,False
2266,R2266,2,1,2025-03-08 05:50,2025-03-08 06:05,False
2267,R2267,2,3,2025-03-08 06:05,2025-03-08 06:10,False
2268,R2268,2,4,2025-03-08 06:10,2025-03-08 06:15,False
2269,R2269,2,4,2025-03-08 06:15,2025-03-08 06:25,False
2270,R2270,1,4,2025-03-08 06:25,2025-03-08 06:35,False
2271,R2271,3,2,2025-03-08 06:35,2025-03-08 06:50,False
2272,R2272,2,2,2025-03-08 06:50,2025-03-08 07:05,False
2273,R2273,1,1,2025-03-08 07:05,2025-03-08 07:20,False
2274,R2274,3,3,2025-03-08 07:20,2025-03-08 07:35,False
2275,R2275,2,3,2025-03-08 07:35,2025-03-08 07:50,False
2276,R2276,2,5,2025-03-08 07:50,2025-03-08 08:05,False
2277,R2277,3,1,2025-03-08 08:05,2025-03-08 08:15,False
2278,R2278,1,4,2025-03-08 08:15,2025-03-08 08:25,False
2279,R2279,1,5,2025-03-08 08:25,2025-03-08 08:35,False
2280,R2280,2,5,2025-03-08 08:35,2025-03-08 08:40,False
2281,R2281,1,1,2025-03-08 08:40,2025-03-08 08:55,False
2282,R2282,2,4,2025-03-08 08:55,2025-03-08 09:10,False
2283,R2283,3,4,2025-03-08 09:10,2025-03-08 09:15,False
2284,R2284,2,2,2025-03-08 09:15,2025-03-08 09:30,False
2285,R2285,2,4,2025-03-08 09:30,2025-03-08 09:35,False
2286,R2286,3,2,2025-03-08 09:35,2025-03-08 09:45,False
2287,R2287,2,4,2025-03-08 09:45,2025-03-08 10:00,False
2288,R2288,2,5,2025-03-08 10:00,2025-03-08 10:10,False
2289,R2289,1,3,2025-03-08 10:10,2025-03-08 10:15,False
2290,R2290,3,1,2025-03-08 10:15,2025-03-08 10:30,False
2291,R2291,1,2,2025-03-08 10:30,2025-03-08 10:40,False
2292,R2292,1,2,2025-03-08 10:40,2025-03-08 10:55,False
2293,R2293,1,1,2025-03-08 10:55,2025-03-08 11:05,False
2294,R2294,1,4,2025-03-08 11:05,2025-03-08 11:20,False
2295,R2295,1,2,2025-03-08 11:20,2025-03-08 11:30,False
2296,R2296,2,2,2025-03-08 11:30,2025-03-08 11:40,False
2297,R2297,2,4,2025-03-08 11:40,2025-03-08 11:55,False
2298,R2298,1,3,2025-03-08 11:55,2025-03-08 12:05,False
2299,R2299,3,2,2025-03-08 12:05,2025-03-08 12:20,False
2300,R2300,1,1,2025-03-08 12:20,2025-03-08 12:30,False
2301,R2301,3,5,2025-03-08 12:30,2025-03-08 12:35,False
2302,R2302,1,5,2025-03-08 12:35,2025-03-08 12:50,False
2303,R2303,1,3,2025-03-08 12:50,2025-03-08 13:00,False
2304,R2304,1,2,2025-03-08 13:00,2025-03-08 13:15,False
2305,R2305,1,3,2025-03-08 13:15,2025-03-08 13:25,False
2306,R2306,2,3,2025-03-08 13:25,2025-03-08 13:40,False
2307,R2307,1,4,2025-03-08 13:40,2025-03-08 13:55,False
2308,R2308,3,2,2025-03-08 13:55,2025-03-08 14:00,False
2309,R2309,1,1,2025-03-08 14:00,2025-03-08 14:05,False
2310,R2310,2,3,2025-03-08 14:05,2025-03-08 14:20,False
2311,R2311,3,1,2025-03-08 14:20,2025-03-08 14:25,False
2312,R2312,3,5,2025-03-08 14:25,2025-03-08 14:35,False
2313,R2313,3,3,2025-03-08 14:35,2025-03-08 14:40,False
2314,R2314,1,1,2025-03-08 14:40,2025-03-08 14:50,False
2315,R2315,1,2,2025-03-08 14:50,2025-03-08 15:05,False
2316,R2316,1,3,2025-03-08 15:05,2025-03-08 15:15,False
2317,R2317,2,3,2025-03-08 15:15,2025-03-08 15:30,False
2318,R2318,3,3,2025-03-08 15:30,2025-03-08 15:35,False
2319,R2319,3,4,2025-03-08 15:35,2025-03-08 15:40,False
2320,R2320,1,2,2025-03-08 15:40,2025-03-08 15:55,False
2321,R2321,2,2,2025-03-08 15:55,2025-03-08 16:10,False
2322,R2322,1,1,2025-03-08 16:10,2025-03-08 16:20,False
2323,R2323,1,3,2025-03-08 16:20,2025-03-08 16:30,False
2324,R2324,3,1,2025-03-08 16:30,2025-03-08 16:40,False
2325,R2325,2,5,2025-03-08 16:40,2025-03-08 16:55,False
2326,R2326,3,3,2025-03-08 16:55,2025-03-08 17:10,False
2327,R2327,2,4,2025-03-08 17:10,2025-03-08 17:15,False
2328,R2328,2,5,2025-03-08 17:15,2025-03-08 17:30,False
2329,R2329,3,5,2025-03-08 17:30,2025-03-08 17:35,False
2330,R2330,2,1,2025-03-08 17:35,2025-03-08 17:40,False
2331,R2331,2,2,2025-03-08 17:40,2025-03-08 17:50,False
2332,R2332,2,3,2025-03-08 17:50,2025-03-08 17:55,False
2333,R2333,1,2,2025-03-08 17:55,2025-03-08 18:05,False
2334,R2334,2,3,2025-03-08 18:05,2025-03-08 18:20,False
2335,R2335,3,5,2025-03-08 18:20,2025-03-08 18:35,False
2336,R2336,1,5,2025-03-08 18:35,2025-03-08 18:40,False
2337,R2337,2,2,2025-03-08 18:40,2025-03-08 18:45,False
2338,R2338,1,3,2025-03-08 18:45,2025-03-08 19:00,False
2339,R2339,3,2,2025-03-08 19:00,2025-03-08 19:10,False
2340,R2340,1,2,2025-03-08 19:10,2025-03-08 19:15,False
2341,R2341,2,1,2025-03-08 19:15,2025-03-08 19:25,False
2342,R2342,3,2,2025-03-08 19:25,2025-03-08 19:40,False
2343,R2343,3,3,2025-03-08 19:40,2025-03-08 19:50,False
2344,R2344,3,2,2025-03-08 19:50,2025-03-08 20:00,False
2345,R2345,1,5,2025-03-08 20:00,2025-03-08 20:15,False
2346,R2346,2,4,2025-03-08 20:15,2025-03-08 20:20,False
2347,R2347,2,3,2025-03-08 20:20,2025-03-08 20:35,False
2348,R2348,3,1,2025-03-08 20:35,2025-03-08 20:50,False
2349,R2349,3,5,2025-03-08 20:50,2025-03-08 21:05,False
2350,R2350,3,1,2025-03-08 21:05,2025-03-08 21:15,False
2351,R2351,1,5,2025-03-08 21:15,2025-03-08 21:25,False
2352,R2352,1,2,2025-03-08 21:25,2025-03-08 21:30,False
2353,R2353,2,5,2025-03-08 21:30,2025-03-08 21:35,False
2354,R2354,3,2,2025-03-08 21:35,2025-03-08 21:45,False
2355,R2355,1,2,2025-03-08 21:45,2025-03-08 22:00,False
2356,R2356,1,4,2025-03-08 22:00,2025-03-08 22:15,False
2357,R2357,3,2,2025-03-08 22:15,2025-03-08 22:30,False
2358,R2358,3,4,2025-03-08 22:30,2025-03-08 22:40,False
2359,R2359,2,2,2025-03-08 22:40,2025-03-08 22:50,False
2360,R2360,1,2,2025-03-08 22:50,2025-03-08 23:00,False
2361,R2361,2,3,2025-03-08 23:00,2025-03-08 23:05,False
2362,R2362,1,1,2025-03-08 23:05,2025-03-08 23:15,False
2363,R2363,3,4,2025-03-08 23:15,2025-03-08 23:25,False
2364,R2364,3,4,2025-03-08 23:25,2025-03-08 23:35,False
2365,R2365,2,2,2025-03-08 23:35,2025-03-08 23:45,False
2366,R2366,3,3,2025-03-08 23:45,2025-03-09 00:00,False
2367,R2367,3,4,2025-03-09 00:00,2025-03-09 00:15,False
2368,R2368,3,3,2025-03-09 00:15,2025-03-09 00:25,False
2369,R2369,2,1,2025-03-09 00:25,2025-03-09 00:30,False
2370,R2370,1,1,2025-03-09 00:30,2025-03-09 00:35,False
2371,R2371,1,5,2025-03-09 00:35,2025-03-09 00:40,False
2372,R2372,3,1,2025-03-09 00:40,2025-03-09 00:45,False
2373,R2373,2,1,2025-03-09 00:45,2025-03-09 00:50,False
2374,R2374,1,5,2025-03-09 00:50,2025-03-09 01:00,False
2375,R2375,1,3,2025-03-09 01:00,2025-03-09 01:10,False
2376,R2376,3,5,2025-03-09 01:10,2025-03-09 01:25,False
2377,R2377,1,1,2025-03-09 01:25,2025-03-09 01:40,False
2378,R2378,2,1,2025-03-09 01:40,2025-03-09 01:55,False
2379,R2379,2,2,2025-03-09 01:55,2025-03-09 02:00,False
2380,R2380,3,1,2025-03-09 02:00,2025-03-09 02:05,False
2381,R2381,2,1,2025-03-09 02:05,2025-03-09 02:10,False
2382,R2382,2,3,2025-03-09 02:10,2025-03-09 02:15,False
2383,R2383,3,5,2025-03-09 02:15,2025-03-09 02:25,False
2384,R2384,1,4,2025-03-09 02:25,2025-03-09 02:40,False
2385,R2385,2,5,2025-03-09 02:40,2025-03-09 02:50,False
2386,R2386,3,3,2025-03-09 02:50,2025-03-09 03:05,False
2387,R2387,1,2,2025-03-09 03:05,2025-03-09 03:20,False
2388,R2388,1,3,2025-03-09 03:20,2025-03-09 03:25,False
2389,R2389,2,5,2025-03-09 03:25,2025-03-09 03:30,False
2390,R2390,3,2,2025-03-09 03:30,2025-03-09 03:40,False
2391,R2391,1,5,2025-03-09 03:40,2025-03-09 03:50,False
2392,R2392,2,3,2025-03-09 03:50,2025-03-09 03:55,False
2393,R2393,1,5,2025-03-09 03:55,2025-03-09 04:00,False
2394,R2394,2,3,2025-03-09 04:00,2025-03-09 04:15,False
2395,R2395,1,5,2025-03-09 04:15,2025-03-09 04:20,False
2396,R2396,1,2,2025-03-09 04:20,2025-03-09 04:30,False
2397,R2397,2,2,2025-03-09 04:30,2025-03-09 04:35,False
2398,R2398,2,1,2025-03-09 04:35,2025-03-09 04:45,False
2399,R2399,1,3,2025-03-09 04:45,2025-03-09 05:00,False
2400,R2400,1,4,2025-03-09 05:00,2025-03-09 05:15,False
2401,R2401,1,2,2025-03-09 05:15,2025-03-09 05:30,False
2402,R2402,1,3,2025-03-09 05:30,2025-03-09 05:45,False
2403,R2403,3,3,2025-03-09 05:45,2025-03-09 06:00,False
2404,R2404,2,3,2025-03-09 06:00,2025-03-09 06:05,False
2405,R2405,2,4,2025-03-09 06:05,2025-03-09 06:20,False
2406,R2406,3,4,2025-03-09 06:20,2025-03-09 06:30,False
2407,R2407,1,5,2025-03-09 06:30,2025-03-09 06:45,False
2408,R2408,2,5,2025-03-09 06:45,2025-03-09 06:50,False
2409,R2409,2,2,2025-03-09 06:50,2025-03-09 06:55,False
2410,R2410,2,5,2025-03-09 06:55,2025-03-09 07:05,False
2411,R2411,1,3,2025-03-09 07:05,2025-03-09 07:10,False
2412,R2412,2,3,2025-03-09 07:10,2025-03-09 07:15,False
2413,R2413,1,2,2025-03-09 07:15,2025-03-09 07:25,False
2414,R2414,2,4,2025-03-09 07:25,2025-03-09 07:40,False
2415,R2415,1,5,2025-03-09 07:40,2025-03-09 07:45,False
2416,R2416,3,5,2025-03-09 07:45,2025-03-09 07:55,False
2417,R2417,1,5,2025-03-09 07:55,2025-03-09 08:05,False
2418,R2418,1,1,2025-03-09 08:05,2025-03-09 08:10,False
2419,R2419,1,2,2025-03-09 08:10,2025-03-09 08:20,False
2420,R2420,3,1,2025-03-09 08:20,2025-03-09 08:30,False
2421,R2421,2,5,2025-03-09 08:30,2025-03-09 08:45,False
2422,R2422,1,1,2025-03-09 08:45,2025-03-09 08:50,False
2423,R2423,1,3,2025-03-09 08:50,2025-03-09 09:05,False
2424,R2424,2,2,2025-03-09 09:05,2025-03-09 09:10,False
2425,R2425,1,5,2025-03-09 09:10,2025-03-09 09:15,False
2426,R2426,1,4,2025-03-09 09:15,2025-03-09 09:20,False
2427,R2427,1,3,2025-03-09 09:20,2025-03-09 09:30,False
2428,R2428,3,2,2025-03-09 09:30,2025-03-09 09:40,False
2429,R2429,3,2,2025-03-09 09:40,2025-03-09 09:55,False
2430,R2430,3,4,2025-03-09 09:55,2025-03-09 10:05,False
2431,R2431,2,3,2025-03-09 10:05,2025-03-09 10:10,False
2432,R2432,1,4,2025-03-09 10:10,2025-03-09 10:25,False
2433,R2433,1,2,2025-03-09 10:25,2025-03-09 10:40,False
2434,R2434,1,2,2025-03-09 10:40,2025-03-09 10:55,False
2435,R2435,2,4,2025-03-09 10:55,2025-03-09 11:05,False
2436,R2436,3,1,2025-03-09 11:05,2025-03-09 11:20,False
2437,R2437,3,2,2025-03-09 11:20,2025-03-09 11:35,False
2438,R2438,3,1,2025-03-09 11:35,2025-03-09 11:45,False
2439,R2439,1,1,2025-03-09 11:45,2025-03-09 11:50,False
2440,R2440,1,1,2025-03-09 11:50,2025-03-09 12:05,False
2441,R2441,1,3,2025-03-09 12:05,2025-03-09 12:20,False
2442,R2442,1,3,2025-03-09 12:20,2025-03-09 12:30,False
2443,R2443,3,2,2025-03-09 12:30,2025-03-09 12:40,False
2444,R2444,1,4,2025-03-09 12:40,2025-03-09 12:45,False
2445,R2445,2,3,2025-03-09 12:45,2025-03-09 12:50,False
2446,R2446,1,1,2025-03-09 12:50,2025-03-09 13:05,False
2447,R2447,2,2,2025-03-09 13:05,2025-03-09 13:10,False
2448,R2448,2,4,2025-03-09 13:10,2025-03-09 13:20,False
2449,R2449,2,2,2025-03-09 13:20,2025-03-09 13:35,False
2450,R2450,1,5,2025-03-09 13:35,2025-03-09 13:40,False
2451,R2451,1,5,2025-03-09 13:40,2025-03-09 13:45,False
2452,R2452,3,4,2025-03-09 13:45,2025-03-09 14:00,False
2453,R2453,3,1,2025-03-09 14:00,2025-03-09 14:10,False
2454,R2454,3,3,2025-03-09 14:10,2025-03-09 14:25,False
2455,R2455,1,5,2025-03-09 14:25,2025-03-09 14:40,False
2456,R2456,1,3,2025-03-09 14:40,2025-03-09 14:45,False
2457,R2457,2,4,2025-03-09 14:45,2025-03-09 15:00,False
2458,R2458,1,2,2025-03-09 15:00,2025-03-09 15:05,False
2459,R2459,3,5,2025-03-09 15:05,2025-03-09 15:15,False
2460,R2460,1,5,2025-03-09 15:15,2025-03-09 15:25,False
2461,R2461,1,4,2025-03-09 15:25,2025-03-09 15:30,False
2462,R2462,1,4,2025-03-09 15:30,2025-03-09 15:35,False
2463,R2463,2,4,2025-03-09 15:35,2025-03-09 15:40,False
2464,R2464,1,4,2025-03-09 15:40,2025-03-09 15:45,False
2465,R2465,3,4,2025-03-09 15:45,2025-03-09 16:00,False
