robot,machine,date,start_time
R1,M2,2025-03-03,20:10
R2,M3,2025-03-03,20:20
R3,M3,2025-03-03,20:30
R4,M1,2025-03-03,20:35
R5,M3,2025-03-03,20:50
R1,M3,2025-03-03,21:05
R2,M1,2025-03-03,21:20
R3,M1,2025-03-03,21:25
R4,M2,2025-03-03,21:40
R5,M2,2025-03-03,21:55
R1,M3,2025-03-03,22:10
R2,M1,2025-03-03,22:20
R3,M1,2025-03-03,22:35
R4,M2,2025-03-03,22:45
R5,M3,2025-03-03,22:50
R1,M1,2025-03-03,23:00
R2,M3,2025-03-03,23:05
R3,M2,2025-03-03,23:20
R4,M3,2025-03-03,23:30
R5,M3,2025-03-03,23:45
R1,M1,2025-03-03,23:55
R2,M3,2025-03-04,00:00
R3,M1,2025-03-04,00:15
R4,M3,2025-03-04,00:30
R5,M2,2025-03-04,00:45
R1,M1,2025-03-04,01:00
R2,M2,2025-03-04,01:15
R3,M2,2025-03-04,01:20
R4,M2,2025-03-04,01:25
R5,M2,2025-03-04,01:35
R1,M2,2025-03-04,01:40
R2,M3,2025-03-04,01:55
R3,M2,2025-03-04,02:10
R4,M3,2025-03-04,02:20
R5,M1,2025-03-04,02:30
R1,M2,2025-03-04,02:45
R2,M3,2025-03-04,03:00
R3,M3,2025-03-04,03:15
R4,M3,2025-03-04,03:25
R5,M1,2025-03-04,03:40
R1,M2,2025-03-04,03:55
R2,M1,2025-03-04,04:05
R3,M3,2025-03-04,04:10
R4,M2,2025-03-04,04:20
R5,M1,2025-03-04,04:30
R1,M2,2025-03-04,04:45
R2,M2,2025-03-04,04:55
R3,M2,2025-03-04,05:05
R4,M1,2025-03-04,05:15
R5,M3,2025-03-04,05:30
R1,M3,2025-03-04,05:40
R2,M2,2025-03-04,05:50
R3,M1,2025-03-04,06:00
R4,M3,2025-03-04,06:05
R5,M2,2025-03-04,06:20
R1,M1,2025-03-04,06:25
R2,M3,2025-03-04,06:30
R3,M3,2025-03-04,06:40
R4,M1,2025-03-04,06:45
R5,M2,2025-03-04,06:55
R1,M2,2025-03-04,07:00
R2,M3,2025-03-04,07:05
R3,M2,2025-03-04,07:15
R4,M3,2025-03-04,07:25
R5,M3,2025-03-04,07:40
R1,M3,2025-03-04,07:55
R2,M2,2025-03-04,08:05
R3,M2,2025-03-04,08:15
R4,M2,2025-03-04,08:25
R5,M3,2025-03-04,08:40
R1,M3,2025-03-04,08:50
R2,M2,2025-03-04,09:00
R3,M1,2025-03-04,09:10
R4,M3,2025-03-04,09:20
R5,M2,2025-03-04,09:35
R1,M2,2025-03-04,09:45
R2,M2,2025-03-04,09:55
R3,M1,2025-03-04,10:00
R4,M2,2025-03-04,10:05
R5,M2,2025-03-04,10:10
R1,M3,2025-03-04,10:25
R2,M1,2025-03-04,10:30
R3,M1,2025-03-04,10:35
R4,M2,2025-03-04,10:40
R5,M1,2025-03-04,10:50
R1,M1,2025-03-04,10:55
R2,M3,2025-03-04,11:10
R3,M3,2025-03-04,11:25
R4,M3,2025-03-04,11:30
R5,M2,2025-03-04,11:40
R1,M2,2025-03-04,11:45
R2,M2,2025-03-04,12:00
R3,M3,2025-03-04,12:15
R4,M2,2025-03-04,12:25
R5,M1,2025-03-04,12:30
R1,M2,2025-03-04,12:35
R2,M1,2025-03-04,12:50
R3,M1,2025-03-04,12:55
R4,M1,2025-03-04,13:00
R5,M3,2025-03-04,13:10
R1,M3,2025-03-04,13:25
R2,M1,2025-03-04,13:40
R3,M3,2025-03-04,13:50
R4,M2,2025-03-04,14:00
R5,M2,2025-03-04,14:15
R1,M1,2025-03-04,14:20
R2,M1,2025-03-04,14:30
R3,M1,2025-03-04,14:35
R4,M2,2025-03-04,14:40
R5,M2,2025-03-04,14:55
R1,M2,2025-03-04,15:00
R2,M3,2025-03-04,15:10
R3,M3,2025-03-04,15:15
R4,M1,2025-03-04,15:30
R5,M1,2025-03-04,15:35
R1,M2,2025-03-04,15:45
R2,M3,2025-03-04,15:55
R3,M3,2025-03-04,16:10
R4,M3,2025-03-04,16:25
R5,M3,2025-03-04,16:30
R1,M2,2025-03-04,16:45
R2,M2,2025-03-04,17:00
R3,M3,2025-03-04,17:10
R4,M2,2025-03-04,17:15
R5,M2,2025-03-04,17:30
R1,M1,2025-03-04,17:35
R2,M3,2025-03-04,17:50
R3,M2,2025-03-04,17:55
R4,M2,2025-03-04,18:10
R5,M2,2025-03-04,18:20
R1,M3,2025-03-04,18:30
R2,M2,2025-03-04,18:45
R3,M2,2025-03-04,19:00
R4,M2,2025-03-04,19:10
R5,M3,2025-03-04,19:15
R1,M1,2025-03-04,19:20
R2,M3,2025-03-04,19:30
R3,M1,2025-03-04,19:45
R4,M2,2025-03-04,20:00
R5,M2,2025-03-04,20:15
R1,M2,2025-03-04,20:20
R2,M3,2025-03-04,20:35
R3,M3,2025-03-04,20:40
R4,M3,2025-03-04,20:45
R5,M3,2025-03-04,21:00
R1,M2,2025-03-04,21:10
R2,M3,2025-03-04,21:15
R3,M1,2025-03-04,21:30
R4,M2,2025-03-04,21:40
R5,M2,2025-03-04,21:45
R1,M3,2025-03-04,21:50
R2,M3,2025-03-04,21:55
R3,M3,2025-03-04,22:10
R4,M3,2025-03-04,22:15
R5,M1,2025-03-04,22:20
R1,M1,2025-03-04,22:30
R2,M2,2025-03-04,22:35
R3,M2,2025-03-04,22:45
R4,M2,2025-03-04,22:50
R5,M2,2025-03-04,23:05
R1,M3,2025-03-04,23:10
R2,M3,2025-03-04,23:20
R3,M3,2025-03-04,23:30
R4,M1,2025-03-04,23:45
R5,M3,2025-03-05,00:00
R1,M3,2025-03-05,00:05
R2,M3,2025-03-05,00:15
R3,M2,2025-03-05,00:20
R4,M2,2025-03-05,00:30
R5,M3,2025-03-05,00:40
R1,M3,2025-03-05,00:45
R2,M3,2025-03-05,01:00
R3,M2,2025-03-05,01:05
R4,M1,2025-03-05,01:20
R5,M1,2025-03-05,01:35
R1,M1,2025-03-05,01:40
R2,M2,2025-03-05,01:50
R3,M2,2025-03-05,01:55
R4,M3,2025-03-05,02:00
R5,M1,2025-03-05,02:15
R1,M2,2025-03-05,02:30
R2,M1,2025-03-05,02:40
R3,M2,2025-03-05,02:50
R4,M2,2025-03-05,03:05
R5,M1,2025-03-05,03:20
R1,M1,2025-03-05,03:35
R2,M1,2025-03-05,03:50
R3,M3,2025-03-05,03:55
R4,M1,2025-03-05,04:00
R5,M1,2025-03-05,04:10
R1,M2,2025-03-05,04:25
R2,M1,2025-03-05,04:35
R3,M1,2025-03-05,04:40
R4,M3,2025-03-05,04:55
R5,M1,2025-03-05,05:05
R1,M3,2025-03-05,05:15
R2,M2,2025-03-05,05:30
R3,M1,2025-03-05,05:45
R4,M1,2025-03-05,05:50
R5,M2,2025-03-05,05:55
R1,M3,2025-03-05,06:00
R2,M3,2025-03-05,06:10
R3,M3,2025-03-05,06:15
R4,M2,2025-03-05,06:30
R5,M1,2025-03-05,06:45
R1,M2,2025-03-05,06:55
R2,M1,2025-03-05,07:00
R3,M3,2025-03-05,07:15
R4,M2,2025-03-05,07:25
R5,M3,2025-03-05,07:30
R1,M2,2025-03-05,07:35
R2,M1,2025-03-05,07:40
R3,M1,2025-03-05,07:55
R4,M1,2025-03-05,08:10
R5,M3,2025-03-05,08:25
R1,M1,2025-03-05,08:40
R2,M3,2025-03-05,08:55
R3,M3,2025-03-05,09:10
R4,M3,2025-03-05,09:15
R5,M2,2025-03-05,09:30
R1,M3,2025-03-05,09:35
R2,M3,2025-03-05,09:50
R3,M3,2025-03-05,10:00
R4,M2,2025-03-05,10:15
R5,M2,2025-03-05,10:25
R1,M3,2025-03-05,10:30
R2,M3,2025-03-05,10:40
R3,M2,2025-03-05,10:50
R4,M1,2025-03-05,11:05
R5,M3,2025-03-05,11:20
R1,M3,2025-03-05,11:35
R2,M1,2025-03-05,11:40
R3,M1,2025-03-05,11:45
R4,M1,2025-03-05,11:55
R5,M1,2025-03-05,12:10
R1,M3,2025-03-05,12:25
R2,M1,2025-03-05,12:40
R3,M3,2025-03-05,12:55
R4,M3,2025-03-05,13:10
R5,M3,2025-03-05,13:15
R1,M3,2025-03-05,13:25
R2,M2,2025-03-05,13:30
R3,M3,2025-03-05,13:45
R4,M1,2025-03-05,13:50
R5,M1,2025-03-05,14:05
R1,M2,2025-03-05,14:15
R2,M2,2025-03-05,14:20
R3,M3,2025-03-05,14:30
R4,M3,2025-03-05,14:45
R5,M1,2025-03-05,14:55
R1,M1,2025-03-05,15:10
R2,M2,2025-03-05,15:15
R3,M1,2025-03-05,15:30
R4,M2,2025-03-05,15:35
R5,M2,2025-03-05,15:40
R1,M2,2025-03-05,15:55
R2,M1,2025-03-05,16:00
R3,M2,2025-03-05,16:10
R4,M1,2025-03-05,16:25
R5,M2,2025-03-05,16:30
R1,M1,2025-03-05,16:45
R2,M3,2025-03-05,17:00
R3,M3,2025-03-05,17:15
R4,M1,2025-03-05,17:30
R5,M1,2025-03-05,17:40
R1,M1,2025-03-05,17:50
R2,M1,2025-03-05,17:55
R3,M3,2025-03-05,18:05
R4,M2,2025-03-05,18:15
R5,M2,2025-03-05,18:25
R1,M3,2025-03-05,18:40
R2,M2,2025-03-05,18:45
R3,M2,2025-03-05,18:50
R4,M2,2025-03-05,18:55
R5,M3,2025-03-05,19:10
R1,M3,2025-03-05,19:25
R2,M2,2025-03-05,19:30
R3,M1,2025-03-05,19:45
R4,M3,2025-03-05,20:00
R5,M1,2025-03-05,20:15
R1,M1,2025-03-05,20:30
R2,M1,2025-03-05,20:45
R3,M3,2025-03-05,20:55
R4,M2,2025-03-05,21:10
R5,M3,2025-03-05,21:20
R1,M2,2025-03-05,21:25
R2,M3,2025-03-05,21:40
R3,M2,2025-03-05,21:50
R4,M2,2025-03-05,22:00
R5,M3,2025-03-05,22:10
R1,M2,2025-03-05,22:20
R2,M3,2025-03-05,22:35
R3,M2,2025-03-05,22:50
R4,M2,2025-03-05,22:55
R5,M1,2025-03-05,23:05
R1,M1,2025-03-05,23:15
R2,M3,2025-03-05,23:30
R3,M3,2025-03-05,23:40
R4,M1,2025-03-05,23:50
R5,M2,2025-03-06,00:00
R1,M1,2025-03-06,00:05
R2,M3,2025-03-06,00:15
R3,M1,2025-03-06,00:30
R4,M3,2025-03-06,00:35
R5,M3,2025-03-06,00:50
R1,M2,2025-03-06,01:00
R2,M3,2025-03-06,01:05
R3,M1,2025-03-06,01:10
R4,M2,2025-03-06,01:15
R5,M3,2025-03-06,01:20
R1,M1,2025-03-06,01:25
R2,M3,2025-03-06,01:40
R3,M3,2025-03-06,01:55
R4,M2,2025-03-06,02:00
R5,M3,2025-03-06,02:10
R1,M3,2025-03-06,02:25
R2,M3,2025-03-06,02:40
R3,M2,2025-03-06,02:55
R4,M3,2025-03-06,03:00
R5,M3,2025-03-06,03:15
R1,M1,2025-03-06,03:30
R2,M3,2025-03-06,03:45
R3,M3,2025-03-06,03:55
R4,M2,2025-03-06,04:00
R5,M2,2025-03-06,04:05
R1,M1,2025-03-06,04:20
R2,M2,2025-03-06,04:35
R3,M2,2025-03-06,04:50
R4,M2,2025-03-06,05:00
R5,M1,2025-03-06,05:10
R1,M1,2025-03-06,05:25
R2,M2,2025-03-06,05:30
R3,M2,2025-03-06,05:35
R4,M2,2025-03-06,05:40
R5,M2,2025-03-06,05:55
R1,M3,2025-03-06,06:00
R2,M2,2025-03-06,06:05
R3,M1,2025-03-06,06:20
R4,M3,2025-03-06,06:35
R5,M3,2025-03-06,06:40
R1,M2,2025-03-06,06:45
R2,M2,2025-03-06,06:55
R3,M2,2025-03-06,07:05
R4,M3,2025-03-06,07:10
R5,M1,2025-03-06,07:15
R1,M1,2025-03-06,07:25
R2,M2,2025-03-06,07:35
R3,M3,2025-03-06,07:50
R4,M3,2025-03-06,08:05
R5,M3,2025-03-06,08:10
R1,M2,2025-03-06,08:25
R2,M2,2025-03-06,08:30
R3,M3,2025-03-06,08:35
R4,M2,2025-03-06,08:40
R5,M2,2025-03-06,08:45
R1,M2,2025-03-06,09:00
R2,M3,2025-03-06,09:10
R3,M2,2025-03-06,09:15
R4,M3,2025-03-06,09:25
R5,M1,2025-03-06,09:35
R1,M3,2025-03-06,09:40
R2,M2,2025-03-06,09:45
R3,M3,2025-03-06,09:55
R4,M1,2025-03-06,10:00
R5,M1,2025-03-06,10:15
R1,M2,2025-03-06,10:30
R2,M2,2025-03-06,10:40
R3,M2,2025-03-06,10:50
R4,M3,2025-03-06,10:55
R5,M2,2025-03-06,11:10
R1,M3,2025-03-06,11:20
R2,M2,2025-03-06,11:25
R3,M1,2025-03-06,11:30
R4,M2,2025-03-06,11:35
R5,M2,2025-03-06,11:50
R1,M2,2025-03-06,12:00
R2,M2,2025-03-06,12:15
R3,M1,2025-03-06,12:30
R4,M1,2025-03-06,12:35
R5,M2,2025-03-06,12:40
R1,M1,2025-03-06,12:50
R2,M3,2025-03-06,13:05
R3,M2,2025-03-06,13:20
R4,M3,2025-03-06,13:25
R5,M2,2025-03-06,13:30
R1,M1,2025-03-06,13:40
R2,M1,2025-03-06,13:55
R3,M3,2025-03-06,14:00
R4,M1,2025-03-06,14:15
R5,M1,2025-03-06,14:25
R1,M1,2025-03-06,14:40
R2,M2,2025-03-06,14:50
R3,M1,2025-03-06,15:05
R4,M3,2025-03-06,15:10
R5,M2,2025-03-06,15:15
R1,M3,2025-03-06,15:25
R2,M2,2025-03-06,15:35
R3,M3,2025-03-06,15:40
R4,M2,2025-03-06,15:55
R5,M1,2025-03-06,16:00
R1,M1,2025-03-06,16:10
R2,M3,2025-03-06,16:15
R3,M3,2025-03-06,16:25
R4,M2,2025-03-06,16:40
R5,M2,2025-03-06,16:45
R1,M1,2025-03-06,16:55
R2,M1,2025-03-06,17:05
R3,M1,2025-03-06,17:20
R4,M1,2025-03-06,17:30
R5,M1,2025-03-06,17:40
R1,M3,2025-03-06,17:55
R2,M3,2025-03-06,18:10
R3,M1,2025-03-06,18:25
R4,M2,2025-03-06,18:30
R5,M1,2025-03-06,18:40
R1,M1,2025-03-06,18:55
R2,M2,2025-03-06,19:10
R3,M2,2025-03-06,19:15
R4,M3,2025-03-06,19:20
R5,M2,2025-03-06,19:25
R1,M2,2025-03-06,19:35
R2,M1,2025-03-06,19:50
R3,M3,2025-03-06,19:55
R4,M2,2025-03-06,20:00
R5,M3,2025-03-06,20:10
R1,M1,2025-03-06,20:25
R2,M1,2025-03-06,20:35
R3,M3,2025-03-06,20:40
R4,M1,2025-03-06,20:50
R5,M2,2025-03-06,21:05
R1,M1,2025-03-06,21:10
R2,M1,2025-03-06,21:20
R3,M2,2025-03-06,21:35
R4,M1,2025-03-06,21:50
R5,M1,2025-03-06,22:00
R1,M3,2025-03-06,22:10
R2,M2,2025-03-06,22:20
R3,M2,2025-03-06,22:25
R4,M1,2025-03-06,22:30
R5,M1,2025-03-06,22:40
R1,M2,2025-03-06,22:50
R2,M3,2025-03-06,23:05
R3,M2,2025-03-06,23:10
R4,M1,2025-03-06,23:25
R5,M1,2025-03-06,23:40
R1,M2,2025-03-06,23:55
R2,M2,2025-03-07,00:00
R3,M2,2025-03-07,00:15
R4,M1,2025-03-07,00:20
R5,M2,2025-03-07,00:35
R1,M3,2025-03-07,00:50
R2,M3,2025-03-07,01:00
R3,M3,2025-03-07,01:10
R4,M3,2025-03-07,01:25
R5,M3,2025-03-07,01:40
R1,M1,2025-03-07,01:50
R2,M2,2025-03-07,02:05
R3,M1,2025-03-07,02:15
R4,M2,2025-03-07,02:30
R5,M1,2025-03-07,02:35
R1,M1,2025-03-07,02:40
R2,M3,2025-03-07,02:45
R3,M1,2025-03-07,02:50
R4,M1,2025-03-07,03:00
R5,M3,2025-03-07,03:05
R1,M1,2025-03-07,03:15
R2,M2,2025-03-07,03:25
R3,M1,2025-03-07,03:40
R4,M1,2025-03-07,03:45
R5,M3,2025-03-07,03:50
R1,M3,2025-03-07,03:55
R2,M2,2025-03-07,04:10
R3,M2,2025-03-07,04:25
R4,M1,2025-03-07,04:35
R5,M1,2025-03-07,04:40
R1,M2,2025-03-07,04:50
R2,M2,2025-03-07,05:00
R3,M1,2025-03-07,05:05
R4,M3,2025-03-07,05:10
R5,M1,2025-03-07,05:20
R1,M1,2025-03-07,05:25
R2,M3,2025-03-07,05:40
R3,M1,2025-03-07,05:50
R4,M3,2025-03-07,06:05
R5,M2,2025-03-07,06:20
R1,M1,2025-03-07,06:30
R2,M3,2025-03-07,06:35
R3,M1,2025-03-07,06:40
R4,M3,2025-03-07,06:45
R5,M1,2025-03-07,07:00
R1,M1,2025-03-07,07:05
R2,M3,2025-03-07,07:20
R3,M2,2025-03-07,07:30
R4,M2,2025-03-07,07:45
R5,M2,2025-03-07,07:50
R1,M2,2025-03-07,08:00
R2,M3,2025-03-07,08:10
R3,M1,2025-03-07,08:25
R4,M1,2025-03-07,08:30
R5,M1,2025-03-07,08:45
R1,M3,2025-03-07,09:00
R2,M2,2025-03-07,09:05
R3,M2,2025-03-07,09:20
R4,M2,2025-03-07,09:25
R5,M2,2025-03-07,09:35
R1,M2,2025-03-07,09:45
R2,M3,2025-03-07,10:00
R3,M2,2025-03-07,10:05
R4,M2,2025-03-07,10:20
R5,M2,2025-03-07,10:25
R1,M2,2025-03-07,10:40
R2,M2,2025-03-07,10:50
R3,M2,2025-03-07,10:55
R4,M1,2025-03-07,11:05
R5,M3,2025-03-07,11:10
R1,M1,2025-03-07,11:25
R2,M2,2025-03-07,11:35
R3,M2,2025-03-07,11:40
R4,M2,2025-03-07,11:55
R5,M3,2025-03-07,12:05
R1,M2,2025-03-07,12:10
R2,M1,2025-03-07,12:25
R3,M2,2025-03-07,12:35
R4,M1,2025-03-07,12:40
R5,M3,2025-03-07,12:50
R1,M1,2025-03-07,12:55
R2,M1,2025-03-07,13:05
R3,M3,2025-03-07,13:15
R4,M1,2025-03-07,13:20
R5,M2,2025-03-07,13:35
R1,M1,2025-03-07,13:45
R2,M3,2025-03-07,13:55
R3,M1,2025-03-07,14:10
R4,M3,2025-03-07,14:20
R5,M2,2025-03-07,14:30
R1,M2,2025-03-07,14:45
R2,M2,2025-03-07,15:00
R3,M1,2025-03-07,15:15
R4,M3,2025-03-07,15:20
R5,M3,2025-03-07,15:25
R1,M2,2025-03-07,15:30
R2,M1,2025-03-07,15:40
R3,M3,2025-03-07,15:50
R4,M2,2025-03-07,16:05
R5,M2,2025-03-07,16:10
R1,M3,2025-03-07,16:25
R2,M3,2025-03-07,16:30
R3,M2,2025-03-07,16:45
R4,M3,2025-03-07,16:55
R5,M3,2025-03-07,17:05
R1,M2,2025-03-07,17:20
R2,M2,2025-03-07,17:25
R3,M3,2025-03-07,17:40
R4,M2,2025-03-07,17:50
R5,M2,2025-03-07,18:00
R1,M2,2025-03-07,18:15
R2,M1,2025-03-07,18:20
R3,M1,2025-03-07,18:35
R4,M1,2025-03-07,18:40
R5,M2,2025-03-07,18:55
R1,M3,2025-03-07,19:05
R2,M3,2025-03-07,19:20
R3,M3,2025-03-07,19:35
R4,M3,2025-03-07,19:50
R5,M2,2025-03-07,19:55
R1,M1,2025-03-07,20:05
R2,M3,2025-03-07,20:20
R3,M3,2025-03-07,20:35
R4,M2,2025-03-07,20:45
R5,M2,2025-03-07,20:55
R1,M3,2025-03-07,21:10
R2,M2,2025-03-07,21:25
R3,M2,2025-03-07,21:40
R4,M1,2025-03-07,21:55
R5,M1,2025-03-07,22:05
R1,M1,2025-03-07,22:20
R2,M3,2025-03-07,22:25
R3,M3,2025-03-07,22:30
R4,M1,2025-03-07,22:35
R5,M3,2025-03-07,22:45
R1,M3,2025-03-07,22:50
R2,M3,2025-03-07,22:55
R3,M3,2025-03-07,23:00
R4,M3,2025-03-07,23:10
R5,M1,2025-03-07,23:15
R1,M1,2025-03-07,23:20
R2,M3,2025-03-07,23:25
R3,M1,2025-03-07,23:40
R4,M1,2025-03-07,23:50
R5,M3,2025-03-08,00:05
R1,M2,2025-03-08,00:20
R2,M2,2025-03-08,00:25
R3,M3,2025-03-08,00:35
R4,M3,2025-03-08,00:40
R5,M1,2025-03-08,00:50
R1,M1,2025-03-08,00:55
R2,M3,2025-03-08,01:10
R3,M2,2025-03-08,01:15
R4,M2,2025-03-08,01:30
R5,M2,2025-03-08,01:45
R1,M3,2025-03-08,01:55
R2,M1,2025-03-08,02:10
R3,M1,2025-03-08,02:15
R4,M3,2025-03-08,02:25
R5,M1,2025-03-08,02:35
R1,M3,2025-03-08,02:45
R2,M1,2025-03-08,03:00
R3,M2,2025-03-08,03:10
R4,M3,2025-03-08,03:20
R5,M3,2025-03-08,03:35
R1,M3,2025-03-08,03:45
R2,M3,2025-03-08,03:50
R3,M2,2025-03-08,04:00
R4,M2,2025-03-08,04:10
R5,M1,2025-03-08,04:25
R1,M1,2025-03-08,04:30
R2,M1,2025-03-08,04:45
R3,M3,2025-03-08,05:00
R4,M1,2025-03-08,05:10
R5,M3,2025-03-08,05:20
R1,M1,2025-03-08,05:30
R2,M1,2025-03-08,05:45
R3,M3,2025-03-08,06:00
R4,M3,2025-03-08,06:15
R5,M3,2025-03-08,06:25
R1,M3,2025-03-08,06:35
R2,M2,2025-03-08,06:50
R3,M1,2025-03-08,07:05
R4,M3,2025-03-08,07:10
R5,M1,2025-03-08,07:15
R1,M1,2025-03-08,07:20
R2,M2,2025-03-08,07:30
R3,M3,2025-03-08,07:40
R4,M2,2025-03-08,07:45
R5,M3,2025-03-08,07:50
R1,M1,2025-03-08,08:00
R2,M2,2025-03-08,08:15
R3,M3,2025-03-08,08:30
R4,M2,2025-03-08,08:40
R5,M3,2025-03-08,08:45
R1,M3,2025-03-08,09:00
R2,M1,2025-03-08,09:10
R3,M3,2025-03-08,09:25
R4,M1,2025-03-08,09:35
R5,M3,2025-03-08,09:40
R1,M2,2025-03-08,09:50
R2,M1,2025-03-08,09:55
R3,M3,2025-03-08,10:00
R4,M2,2025-03-08,10:15
R5,M3,2025-03-08,10:25
R1,M3,2025-03-08,10:30
R2,M3,2025-03-08,10:45
R3,M2,2025-03-08,11:00
R4,M2,2025-03-08,11:05
R5,M2,2025-03-08,11:15
R1,M1,2025-03-08,11:30
R2,M1,2025-03-08,11:35
R3,M3,2025-03-08,11:40
R4,M3,2025-03-08,11:50
R5,M2,2025-03-08,12:05
R1,M2,2025-03-08,12:15
R2,M2,2025-03-08,12:25
R3,M3,2025-03-08,12:35
R4,M1,2025-03-08,12:50
R5,M1,2025-03-08,13:05
R1,M2,2025-03-08,13:15
R2,M1,2025-03-08,13:30
R3,M1,2025-03-08,13:45
R4,M3,2025-03-08,13:50
R5,M3,2025-03-08,14:05
R1,M2,2025-03-08,14:15
R2,M2,2025-03-08,14:25
R3,M3,2025-03-08,14:30
R4,M2,2025-03-08,14:35
R5,M1,2025-03-08,14:50
R1,M1,2025-03-08,15:05
R2,M2,2025-03-08,15:20
R3,M1,2025-03-08,15:35
R4,M2,2025-03-08,15:40
R5,M2,2025-03-08,15:45
R1,M2,2025-03-08,15:55
R2,M2,2025-03-08,16:00
R3,M3,2025-03-08,16:15
R4,M1,2025-03-08,16:25
R5,M3,2025-03-08,16:40
R1,M1,2025-03-08,16:50
R2,M1,2025-03-08,17:00
R3,M3,2025-03-08,17:05
R4,M3,2025-03-08,17:10
R5,M2,2025-03-08,17:25
R1,M1,2025-03-08,17:35
R2,M1,2025-03-08,17:40
R3,M2,2025-03-08,17:50
R4,M3,2025-03-08,18:05
R5,M2,2025-03-08,18:20
R1,M1,2025-03-08,18:25
R2,M2,2025-03-08,18:40
R3,M2,2025-03-08,18:55
R4,M1,2025-03-08,19:10
R5,M3,2025-03-08,19:25
R1,M2,2025-03-08,19:40
R2,M2,2025-03-08,19:50
R3,M2,2025-03-08,20:00
R4,M3,2025-03-08,20:05
R5,M1,2025-03-08,20:20
R1,M2,2025-03-08,20:30
R2,M2,2025-03-08,20:35
R3,M1,2025-03-08,20:50
R4,M2,2025-03-08,21:00
R5,M2,2025-03-08,21:05
R1,M2,2025-03-08,21:15
R2,M2,2025-03-08,21:30
R3,M2,2025-03-08,21:40
R4,M2,2025-03-08,21:45
R5,M3,2025-03-08,21:50
R1,M1,2025-03-08,22:00
R2,M1,2025-03-08,22:10
R3,M1,2025-03-08,22:15
R4,M1,2025-03-08,22:25
R5,M1,2025-03-08,22:40
R1,M2,2025-03-08,22:45
R2,M3,2025-03-08,23:00
R3,M2,2025-03-08,23:10
R4,M1,2025-03-08,23:15
R5,M3,2025-03-08,23:25
R1,M1,2025-03-08,23:30
R2,M2,2025-03-08,23:35
R3,M2,2025-03-08,23:50
R4,M1,2025-03-09,00:00
R5,M2,2025-03-09,00:15
R1,M1,2025-03-09,00:20
R2,M1,2025-03-09,00:35
R3,M2,2025-03-09,00:45
R4,M2,2025-03-09,01:00
R5,M3,2025-03-09,01:05
R1,M2,2025-03-09,01:10
R2,M3,2025-03-09,01:15
R3,M1,2025-03-09,01:30
R4,M2,2025-03-09,01:40
R5,M3,2025-03-09,01:45
R1,M3,2025-03-09,01:55
R2,M2,2025-03-09,02:10
R3,M1,2025-03-09,02:20
R4,M3,2025-03-09,02:35
R5,M3,2025-03-09,02:50
R1,M3,2025-03-09,03:00
R2,M1,2025-03-09,03:15
R3,M1,2025-03-09,03:25
R4,M1,2025-03-09,03:30
R5,M1,2025-03-09,03:35
R1,M1,2025-03-09,03:45
R2,M3,2025-03-09,04:00
R3,M2,2025-03-09,04:15
R4,M1,2025-03-09,04:25
R5,M3,2025-03-09,04:35
R1,M2,2025-03-09,04:40
R2,M2,2025-03-09,04:55
R3,M2,2025-03-09,05:10
R4,M1,2025-03-09,05:25
R5,M1,2025-03-09,05:40
R1,M3,2025-03-09,05:45
R2,M1,2025-03-09,06:00
R3,M2,2025-03-09,06:15
R4,M1,2025-03-09,06:20
R5,M1,2025-03-09,06:30
R1,M3,2025-03-09,06:45
R2,M2,2025-03-09,07:00
R3,M3,2025-03-09,07:05
R4,M2,2025-03-09,07:15
R5,M2,2025-03-09,07:20
R1,M1,2025-03-09,07:30
R2,M2,2025-03-09,07:45
R3,M1,2025-03-09,07:55
R4,M1,2025-03-09,08:10
R5,M2,2025-03-09,08:25
R1,M1,2025-03-09,08:35
R2,M1,2025-03-09,08:45
R3,M3,2025-03-09,08:55
R4,M3,2025-03-09,09:05
R5,M3,2025-03-09,09:20
R1,M3,2025-03-09,09:25
R2,M1,2025-03-09,09:35
R3,M3,2025-03-09,09:40
R4,M1,2025-03-09,09:55
R5,M2,2025-03-09,10:10
R1,M2,2025-03-09,10:25
R2,M1,2025-03-09,10:30
R3,M3,2025-03-09,10:35
R4,M2,2025-03-09,10:50
R5,M1,2025-03-09,11:00
R1,M3,2025-03-09,11:05
R2,M1,2025-03-09,11:10
R3,M3,2025-03-09,11:15
R4,M2,2025-03-09,11:30
R5,M2,2025-03-09,11:40
R1,M1,2025-03-09,11:55
R2,M2,2025-03-09,12:00
R3,M1,2025-03-09,12:05
R4,M1,2025-03-09,12:15
R5,M3,2025-03-09,12:25
R1,M3,2025-03-09,12:35
R2,M2,2025-03-09,12:40
R3,M1,2025-03-09,12:50
R4,M1,2025-03-09,12:55
R5,M1,2025-03-09,13:05
R1,M2,2025-03-09,13:15
R2,M1,2025-03-09,13:30
R3,M3,2025-03-09,13:45
R4,M3,2025-03-09,13:55
R5,M1,2025-03-09,14:00
R1,M3,2025-03-09,14:10
R2,M3,2025-03-09,14:25
R3,M3,2025-03-09,14:40
R4,M2,2025-03-09,14:55
R5,M3,2025-03-09,15:00
R1,M1,2025-03-09,15:05
R2,M3,2025-03-09,15:10
R3,M3,2025-03-09,15:25
R4,M2,2025-03-09,15:35
R5,M2,2025-03-09,15:40
R1,M3,2025-03-09,15:55
R2,M2,2025-03-09,16:05
