robot,machine,date,start_time
R1609,M3,2025-04-14,03:45
R1610,M4,2025-04-14,04:00
R1611,M2,2025-04-14,05:00
R1612,M5,2025-04-14,09:00
R1613,M4,2025-04-14,13:00
R1614,M1,2025-04-14,17:00
R1615,M2,2025-04-14,17:15
R1616,M4,2025-04-14,17:30
R1617,M2,2025-04-14,18:00
R1618,M4,2025-04-14,19:00
R1619,M2,2025-04-14,19:15
R1620,M2,2025-04-14,20:15
R1621,M5,2025-04-14,21:15
R1622,M5,2025-04-14,21:30
R1623,M3,2025-04-14,22:00
R1624,M5,2025-04-15,00:00
R1625,M5,2025-04-15,02:00
R1626,M1,2025-04-15,06:00
R1627,M3,2025-04-15,07:00
R1628,M3,2025-04-15,07:30
R1629,M3,2025-04-15,07:45
R1630,M4,2025-04-15,08:00
R1631,M2,2025-04-15,12:00
R1632,M3,2025-04-15,14:00
R1633,M4,2025-04-15,14:15
R1634,M1,2025-04-15,18:15
R1635,M1,2025-04-15,18:30
R1636,M3,2025-04-15,18:45
R1637,M2,2025-04-15,19:45
R1638,M1,2025-04-15,23:45
R1639,M5,2025-04-16,03:45
R1640,M4,2025-04-16,04:15
R1641,M5,2025-04-16,08:15
R1642,M4,2025-04-16,12:15
R1643,M5,2025-04-16,12:45
R1644,M1,2025-04-16,14:45
R1645,M3,2025-04-16,16:45
R1646,M2,2025-04-16,17:15
R1647,M2,2025-04-16,17:45
R1648,M1,2025-04-16,18:00
R1649,M3,2025-04-16,22:00
R1650,M3,2025-04-16,22:15
R1651,M4,2025-04-16,22:30
R1652,M2,2025-04-17,00:30
R1653,M2,2025-04-17,01:00
R1654,M3,2025-04-17,01:15
R1655,M2,2025-04-17,03:15
R1656,M1,2025-04-17,07:15
R1657,M3,2025-04-17,07:45
R1658,M1,2025-04-17,09:45
R1659,M3,2025-04-17,10:00
R1660,M3,2025-04-17,10:15
R1661,M2,2025-04-17,14:15
R1662,M2,2025-04-17,14:45
R1663,M1,2025-04-17,15:00
R1664,M2,2025-04-17,19:00
R1665,M2,2025-04-17,20:00
R1666,M4,2025-04-17,21:00
R1667,M3,2025-04-17,22:00
R1668,M2,2025-04-18,00:00
R1669,M4,2025-04-18,02:00
R1670,M3,2025-04-18,03:00
R1671,M1,2025-04-18,04:00
R1672,M2,2025-04-18,05:00
R1673,M4,2025-04-18,05:30
R1674,M1,2025-04-18,07:30
R1675,M2,2025-04-18,08:30
R1676,M2,2025-04-18,08:45
R1677,M1,2025-04-18,09:45
R1678,M3,2025-04-18,10:15
R1679,M3,2025-04-18,10:45
R1680,M3,2025-04-18,14:45
R1681,M1,2025-04-18,16:45
R1682,M2,2025-04-18,17:15
R1683,M4,2025-04-18,19:15
R1684,M4,2025-04-18,20:15
R1685,M3,2025-04-19,00:15
R1686,M1,2025-04-19,02:15
R1687,M2,2025-04-19,04:15
R1688,M4,2025-04-19,06:15
R1689,M2,2025-04-19,07:15
R1690,M5,2025-04-19,07:30
R1691,M4,2025-04-19,08:00
R1692,M4,2025-04-19,09:00
R1693,M5,2025-04-19,11:00
R1694,M3,2025-04-19,15:00
R1695,M3,2025-04-19,15:30
R1696,M1,2025-04-19,16:30
R1697,M2,2025-04-19,17:30
R1698,M1,2025-04-19,19:30
R1699,M4,2025-04-19,19:45
R1700,M3,2025-04-19,21:45
R1701,M5,2025-04-19,22:45
R1702,M1,2025-04-19,23:15
R1703,M2,2025-04-20,03:15
R1704,M2,2025-04-20,07:15
R1705,M4,2025-04-20,07:45
R1706,M2,2025-04-20,08:00
R1707,M4,2025-04-20,09:00
R1708,M5,2025-04-20,11:00
R1709,M3,2025-04-20,15:00
R1710,M4,2025-04-20,16:00
R1711,M2,2025-04-20,18:00
R1712,M5,2025-04-20,19:00
R1713,M3,2025-04-20,19:15
R1714,M3,2025-04-20,19:30
R1715,M5,2025-04-20,20:30
R1716,M3,2025-04-20,22:30
R1717,M2,2025-04-20,22:45
R1718,M5,2025-04-20,23:00
R1719,M3,2025-04-21,03:00
R1720,M3,2025-04-21,03:30
R1721,M1,2025-04-21,07:30
R1722,M1,2025-04-21,09:30
R1723,M5,2025-04-21,09:45
R1724,M5,2025-04-21,10:45
R1725,M2,2025-04-21,14:45
R1726,M2,2025-04-21,15:15
R1727,M3,2025-04-21,16:15
R1728,M4,2025-04-21,17:15
R1729,M4,2025-04-21,19:15
R1730,M4,2025-04-21,21:15
R1731,M4,2025-04-21,23:15
R1732,M5,2025-04-21,23:30
R1733,M5,2025-04-22,03:30
R1734,M2,2025-04-22,07:30
R1735,M5,2025-04-22,08:30
R1736,M1,2025-04-22,10:30
R1737,M3,2025-04-22,12:30
R1738,M4,2025-04-22,12:45
R1739,M2,2025-04-22,13:45
R1740,M2,2025-04-22,14:15
R1741,M2,2025-04-22,14:30
R1742,M3,2025-04-22,16:30
R1743,M2,2025-04-22,18:30
R1744,M3,2025-04-22,19:30
R1745,M4,2025-04-22,19:45
R1746,M1,2025-04-22,23:45
R1747,M5,2025-04-23,00:00
R1748,M1,2025-04-23,02:00
R1749,M5,2025-04-23,06:00
R1750,M3,2025-04-23,10:00
R1751,M1,2025-04-23,11:00
R1752,M3,2025-04-23,13:00
R1753,M5,2025-04-23,17:00
R1754,M5,2025-04-23,19:00
R1755,M2,2025-04-23,19:15
R1756,M5,2025-04-23,19:30
R1757,M1,2025-04-23,20:30
R1758,M4,2025-04-23,21:00
R1759,M1,2025-04-23,23:00
R1760,M2,2025-04-24,01:00
R1761,M5,2025-04-24,02:00
R1762,M5,2025-04-24,03:00
R1763,M1,2025-04-24,04:00
R1764,M2,2025-04-24,04:15
R1765,M4,2025-04-24,06:15
R1766,M5,2025-04-24,08:15
R1767,M5,2025-04-24,08:45
R1768,M4,2025-04-24,09:45
R1769,M1,2025-04-24,10:00
R1770,M1,2025-04-24,10:15
R1771,M3,2025-04-24,10:45
R1772,M5,2025-04-24,11:00
R1773,M4,2025-04-24,12:00
R1774,M3,2025-04-24,16:00
R1775,M5,2025-04-24,18:00
R1776,M3,2025-04-24,22:00
R1777,M2,2025-04-25,00:00
R1778,M1,2025-04-25,00:15
R1779,M3,2025-04-25,04:15
R1780,M5,2025-04-25,04:30
R1781,M4,2025-04-25,04:45
R1782,M3,2025-04-25,05:00
R1783,M3,2025-04-25,07:00
R1784,M3,2025-04-25,11:00
R1785,M5,2025-04-25,11:30
R1786,M3,2025-04-25,13:30
R1787,M2,2025-04-25,13:45
R1788,M3,2025-04-25,14:00
R1789,M5,2025-04-25,15:00
R1790,M2,2025-04-25,15:30
R1791,M2,2025-04-25,15:45
R1792,M2,2025-04-25,19:45
R1793,M1,2025-04-25,23:45
R1794,M2,2025-04-26,03:45
R1795,M3,2025-04-26,05:45
R1796,M4,2025-04-26,06:15
R1797,M3,2025-04-26,08:15
R1798,M2,2025-04-26,09:15
R1799,M1,2025-04-26,10:15
R1800,M4,2025-04-26,11:15
R1801,M3,2025-04-26,13:15
R1802,M4,2025-04-26,14:15
R1803,M1,2025-04-26,14:45
R1804,M5,2025-04-26,15:15
R1805,M4,2025-04-26,17:15
R1806,M1,2025-04-26,19:15
R1807,M5,2025-04-26,19:45
R1808,M1,2025-04-26,20:45
R1809,M2,2025-04-26,22:45
R1810,M1,2025-04-26,23:15
R1811,M1,2025-04-27,03:15
R1812,M3,2025-04-27,05:15
R1813,M1,2025-04-27,06:15
R1814,M4,2025-04-27,06:30
R1815,M3,2025-04-27,10:30
R1816,M1,2025-04-27,12:30
R1817,M1,2025-04-27,12:45
R1818,M3,2025-04-27,13:00
R1819,M2,2025-04-27,17:00
R1820,M5,2025-04-27,19:00
R1821,M4,2025-04-27,21:00
R1822,M4,2025-04-27,21:30
R1823,M2,2025-04-27,23:30
R1824,M4,2025-04-27,23:45
R1825,M5,2025-04-28,03:45
R1826,M4,2025-04-28,05:45
R1827,M4,2025-04-28,06:15
R1828,M2,2025-04-28,08:15
R1829,M5,2025-04-28,12:15
R1830,M4,2025-04-28,16:15
R1831,M3,2025-04-28,17:15
R1832,M4,2025-04-28,19:15
R1833,M5,2025-04-28,20:15
R1834,M4,2025-04-28,22:15
R1835,M4,2025-04-28,22:45
R1836,M3,2025-04-28,23:00
R1837,M2,2025-04-28,23:30
R1838,M1,2025-04-29,03:30
R1839,M2,2025-04-29,05:30
R1840,M4,2025-04-29,06:30
R1841,M3,2025-04-29,07:00
R1842,M1,2025-04-29,07:15
R1843,M5,2025-04-29,09:15
R1844,M3,2025-04-29,11:15
R1845,M2,2025-04-29,15:15
R1846,M1,2025-04-29,19:15
R1847,M4,2025-04-29,20:15
R1848,M3,2025-04-29,20:45
R1849,M2,2025-04-29,22:45
R1850,M5,2025-04-30,02:45
R1851,M1,2025-04-30,03:45
R1852,M4,2025-04-30,04:15
R1853,M1,2025-04-30,05:15
R1854,M5,2025-04-30,05:30
R1855,M1,2025-04-30,05:45
R1856,M4,2025-04-30,09:45
R1857,M1,2025-04-30,13:45
R1858,M1,2025-04-30,14:15
R1859,M3,2025-04-30,14:45
R1860,M2,2025-04-30,15:15
R1861,M2,2025-04-30,16:15
R1862,M5,2025-04-30,17:15
R1863,M3,2025-04-30,19:15
R1864,M4,2025-04-30,21:15
R1865,M3,2025-04-30,21:45
R1866,M3,2025-04-30,22:15
R1867,M3,2025-05-01,02:15
R1868,M3,2025-05-01,03:15
R1869,M3,2025-05-01,03:45
R1870,M4,2025-05-01,04:45
R1871,M2,2025-05-01,05:15
R1872,M1,2025-05-01,05:45
R1873,M1,2025-05-01,07:45
R1874,M3,2025-05-01,08:15
R1875,M1,2025-05-01,12:15
R1876,M1,2025-05-01,12:45
R1877,M1,2025-05-01,14:45
R1878,M4,2025-05-01,15:15
R1879,M1,2025-05-01,17:15
R1880,M4,2025-05-01,19:15
R1881,M2,2025-05-01,19:45
R1882,M2,2025-05-01,20:00
R1883,M3,2025-05-02,00:00
R1884,M2,2025-05-02,00:15
R1885,M5,2025-05-02,00:45
R1886,M5,2025-05-02,01:45
R1887,M2,2025-05-02,02:00
R1888,M2,2025-05-02,02:15
R1889,M5,2025-05-02,04:15
R1890,M1,2025-05-02,08:15
R1891,M2,2025-05-02,09:15
R1892,M4,2025-05-02,11:15
R1893,M1,2025-05-02,11:30
R1894,M1,2025-05-02,13:30
R1895,M3,2025-05-02,13:45
R1896,M3,2025-05-02,14:00
R1897,M2,2025-05-02,15:00
R1898,M1,2025-05-02,17:00
R1899,M1,2025-05-02,21:00
R1900,M2,2025-05-02,23:00
R1901,M5,2025-05-02,23:15
R1902,M5,2025-05-03,01:15
R1903,M4,2025-05-03,02:15
R1904,M1,2025-05-03,02:30
R1905,M4,2025-05-03,04:30
R1906,M2,2025-05-03,05:00
R1907,M4,2025-05-03,07:00
R1908,M4,2025-05-03,09:00
R1909,M3,2025-05-03,11:00
R1910,M5,2025-05-03,13:00
R1911,M3,2025-05-03,14:00
R1912,M5,2025-05-03,18:00
R1913,M4,2025-05-03,20:00
R1914,M5,2025-05-03,20:15
R1915,M2,2025-05-03,21:15
R1916,M5,2025-05-03,21:45
R1917,M1,2025-05-03,22:00
R1918,M5,2025-05-04,00:00
R1919,M5,2025-05-04,00:30
R1920,M1,2025-05-04,01:30
R1921,M3,2025-05-04,02:00
R1922,M2,2025-05-04,06:00
R1923,M5,2025-05-04,07:00
R1924,M3,2025-05-04,07:15
R1925,M4,2025-05-04,09:15
R1926,M4,2025-05-04,09:45
R1927,M2,2025-05-04,10:45
R1928,M1,2025-05-04,11:00
R1929,M4,2025-05-04,13:00
R1930,M2,2025-05-04,13:30
R1931,M3,2025-05-04,15:30
R1932,M5,2025-05-04,16:30
R1933,M4,2025-05-04,20:30
R1934,M1,2025-05-04,21:30
R1935,M3,2025-05-05,01:30
R1936,M1,2025-05-05,02:00
R1937,M5,2025-05-05,03:00
R1938,M4,2025-05-05,04:00
R1939,M1,2025-05-05,05:00
R1940,M5,2025-05-05,05:15
R1941,M5,2025-05-05,06:15
R1942,M2,2025-05-05,10:15
R1943,M5,2025-05-05,10:30
R1944,M2,2025-05-05,11:30
R1945,M4,2025-05-05,15:30
R1946,M5,2025-05-05,16:30
R1947,M2,2025-05-05,17:30
R1948,M2,2025-05-05,18:00
R1949,M4,2025-05-05,19:00
R1950,M5,2025-05-05,19:30
R1951,M3,2025-05-05,20:00
R1952,M3,2025-05-05,22:00
R1953,M3,2025-05-05,23:00
R1954,M1,2025-05-06,03:00
R1955,M5,2025-05-06,04:00
R1956,M2,2025-05-06,05:00
R1957,M1,2025-05-06,06:00
R1958,M2,2025-05-06,08:00
R1959,M4,2025-05-06,10:00
R1960,M3,2025-05-06,14:00
R1961,M1,2025-05-06,16:00
R1962,M1,2025-05-06,18:00
R1963,M4,2025-05-06,18:30
R1964,M3,2025-05-06,18:45
R1965,M2,2025-05-06,20:45
R1966,M4,2025-05-06,21:15
R1967,M4,2025-05-06,21:30
R1968,M5,2025-05-06,22:00
R1969,M2,2025-05-07,02:00
R1970,M4,2025-05-07,06:00
R1971,M4,2025-05-07,06:15
R1972,M1,2025-05-07,08:15
R1973,M1,2025-05-07,08:30
R1974,M5,2025-05-07,12:30
R1975,M3,2025-05-07,16:30
R1976,M5,2025-05-07,17:30
R1977,M5,2025-05-07,17:45
R1978,M5,2025-05-07,18:00
R1979,M4,2025-05-07,19:00
R1980,M2,2025-05-07,19:30
R1981,M2,2025-05-07,20:30
R1982,M3,2025-05-08,00:30
R1983,M1,2025-05-08,00:45
R1984,M4,2025-05-08,01:00
R1985,M1,2025-05-08,01:30
R1986,M4,2025-05-08,02:30
R1987,M4,2025-05-08,02:45
R1988,M5,2025-05-08,03:00
R1989,M2,2025-05-08,03:30
R1990,M4,2025-05-08,05:30
R1991,M5,2025-05-08,05:45
R1992,M5,2025-05-08,09:45
R1993,M2,2025-05-08,11:45
R1994,M4,2025-05-08,15:45
R1995,M4,2025-05-08,16:15
R1996,M3,2025-05-08,17:15
R1997,M5,2025-05-08,18:15
R1998,M3,2025-05-08,20:15
R1999,M5,2025-05-09,00:15
R2000,M2,2025-05-09,00:30
R2001,M4,2025-05-09,01:00
R2002,M5,2025-05-09,02:00
R2003,M3,2025-05-09,02:30
R2004,M2,2025-05-09,06:30
R2005,M3,2025-05-09,06:45
R2006,M5,2025-05-09,07:45
R2007,M2,2025-05-09,09:45
R2008,M1,2025-05-09,10:15
R2009,M3,2025-05-09,10:45
R2010,M4,2025-05-09,11:00
R2011,M5,2025-05-09,12:00
R2012,M3,2025-05-09,14:00
R2013,M4,2025-05-09,16:00
R2014,M2,2025-05-09,17:00
R2015,M4,2025-05-09,17:15
R2016,M5,2025-05-09,18:15
R2017,M5,2025-05-09,18:45
R2018,M3,2025-05-09,20:45
R2019,M3,2025-05-10,00:45
R2020,M3,2025-05-10,02:45
R2021,M5,2025-05-10,06:45
R2022,M4,2025-05-10,10:45
R2023,M3,2025-05-10,11:00
R2024,M2,2025-05-10,15:00
R2025,M5,2025-05-10,19:00
R2026,M1,2025-05-10,23:00
R2027,M5,2025-05-11,03:00
R2028,M5,2025-05-11,05:00
R2029,M2,2025-05-11,09:00
R2030,M4,2025-05-11,11:00
R2031,M4,2025-05-11,13:00
R2032,M1,2025-05-11,14:00
R2033,M5,2025-05-11,14:15
R2034,M1,2025-05-11,18:15
R2035,M5,2025-05-11,18:30
R2036,M3,2025-05-11,19:30
R2037,M4,2025-05-11,20:00
R2038,M4,2025-05-11,21:00
R2039,M5,2025-05-11,22:00
R2040,M3,2025-05-12,02:00
R2041,M5,2025-05-12,02:30
R2042,M2,2025-05-12,06:30
R2043,M2,2025-05-12,10:30
R2044,M1,2025-05-12,11:30
R2045,M2,2025-05-12,12:30
R2046,M1,2025-05-12,16:30
R2047,M4,2025-05-12,17:00
R2048,M5,2025-05-12,19:00
R2049,M2,2025-05-12,23:00
R2050,M3,2025-05-13,00:00
R2051,M3,2025-05-13,04:00
R2052,M5,2025-05-13,04:30
R2053,M5,2025-05-13,04:45
R2054,M4,2025-05-13,05:15
R2055,M1,2025-05-13,07:15
R2056,M2,2025-05-13,11:15
R2057,M1,2025-05-13,13:15
R2058,M1,2025-05-13,17:15
R2059,M2,2025-05-13,17:30
R2060,M3,2025-05-13,17:45
R2061,M2,2025-05-13,19:45
R2062,M1,2025-05-13,21:45
R2063,M3,2025-05-13,22:45
R2064,M5,2025-05-14,00:45
R2065,M2,2025-05-14,01:00
R2066,M4,2025-05-14,02:00
R2067,M1,2025-05-14,06:00
R2068,M4,2025-05-14,08:00
R2069,M5,2025-05-14,12:00
R2070,M5,2025-05-14,13:00
R2071,M1,2025-05-14,14:00
R2072,M3,2025-05-14,15:00
R2073,M5,2025-05-14,19:00
R2074,M4,2025-05-14,19:15
R2075,M2,2025-05-14,19:30
R2076,M4,2025-05-14,20:00
R2077,M5,2025-05-15,00:00
R2078,M3,2025-05-15,02:00
R2079,M3,2025-05-15,03:00
R2080,M4,2025-05-15,05:00
R2081,M2,2025-05-15,09:00
R2082,M5,2025-05-15,09:30
R2083,M5,2025-05-15,10:00
R2084,M3,2025-05-15,10:30
R2085,M2,2025-05-15,11:00
R2086,M3,2025-05-15,15:00
R2087,M5,2025-05-15,15:15
R2088,M4,2025-05-15,17:15
R2089,M5,2025-05-15,17:45
R2090,M1,2025-05-15,21:45
R2091,M3,2025-05-15,22:45
R2092,M5,2025-05-16,00:45
R2093,M3,2025-05-16,01:00
R2094,M5,2025-05-16,05:00
R2095,M1,2025-05-16,09:00
R2096,M2,2025-05-16,10:00
R2097,M4,2025-05-16,10:15
R2098,M1,2025-05-16,10:45
R2099,M3,2025-05-16,14:45
R2100,M5,2025-05-16,15:15
R2101,M3,2025-05-16,16:15
R2102,M4,2025-05-16,18:15
R2103,M1,2025-05-16,18:30
R2104,M4,2025-05-16,19:30
R2105,M5,2025-05-16,19:45
R2106,M1,2025-05-16,23:45
R2107,M5,2025-05-17,03:45
R2108,M4,2025-05-17,05:45
R2109,M1,2025-05-17,06:45
R2110,M5,2025-05-17,07:45
R2111,M5,2025-05-17,11:45
R2112,M5,2025-05-17,13:45
R2113,M2,2025-05-17,15:45
R2114,M5,2025-05-17,16:00
R2115,M3,2025-05-17,20:00
R2116,M4,2025-05-17,20:15
R2117,M3,2025-05-17,22:15
R2118,M3,2025-05-17,23:15
R2119,M1,2025-05-18,01:15
R2120,M2,2025-05-18,01:45
R2121,M2,2025-05-18,05:45
R2122,M1,2025-05-18,07:45
R2123,M2,2025-05-18,09:45
R2124,M1,2025-05-18,10:00
R2125,M2,2025-05-18,10:30
R2126,M5,2025-05-18,10:45
R2127,M2,2025-05-18,14:45
R2128,M1,2025-05-18,15:15
R2129,M1,2025-05-18,15:45
R2130,M3,2025-05-18,17:45
R2131,M3,2025-05-18,19:45
R2132,M4,2025-05-18,21:45
R2133,M4,2025-05-18,22:15
R2134,M3,2025-05-19,00:15
R2135,M5,2025-05-19,01:15
R2136,M3,2025-05-19,01:30
R2137,M5,2025-05-19,02:30
R2138,M4,2025-05-19,03:30
R2139,M3,2025-05-19,04:30
R2140,M5,2025-05-19,05:30
R2141,M1,2025-05-19,05:45
R2142,M2,2025-05-19,06:45
R2143,M1,2025-05-19,07:45
R2144,M1,2025-05-19,08:45
R2145,M5,2025-05-19,09:45
R2146,M5,2025-05-19,10:00
R2147,M3,2025-05-19,12:00
R2148,M1,2025-05-19,14:00
R2149,M3,2025-05-19,16:00
R2150,M4,2025-05-19,17:00
R2151,M5,2025-05-19,18:00
R2152,M4,2025-05-19,19:00
R2153,M3,2025-05-19,20:00
R2154,M3,2025-05-19,21:00
R2155,M4,2025-05-19,23:00
R2156,M3,2025-05-20,00:00
R2157,M1,2025-05-20,00:15
R2158,M4,2025-05-20,00:30
R2159,M4,2025-05-20,02:30
R2160,M5,2025-05-20,03:00
R2161,M3,2025-05-20,03:15
R2162,M5,2025-05-20,05:15
R2163,M1,2025-05-20,05:45
R2164,M3,2025-05-20,07:45
R2165,M1,2025-05-20,08:15
R2166,M3,2025-05-20,12:15
R2167,M2,2025-05-20,12:30
R2168,M3,2025-05-20,13:00
R2169,M3,2025-05-20,13:30
R2170,M1,2025-05-20,15:30
R2171,M3,2025-05-20,16:00
R2172,M1,2025-05-20,16:15
R2173,M3,2025-05-20,17:15
R2174,M5,2025-05-20,19:15
R2175,M2,2025-05-20,23:15
R2176,M2,2025-05-20,23:30
R2177,M3,2025-05-21,00:00
R2178,M2,2025-05-21,04:00
R2179,M2,2025-05-21,08:00
R2180,M3,2025-05-21,09:00
R2181,M1,2025-05-21,11:00
R2182,M5,2025-05-21,11:15
R2183,M3,2025-05-21,12:15
R2184,M4,2025-05-21,13:15
R2185,M2,2025-05-21,14:15
R2186,M2,2025-05-21,15:15
R2187,M5,2025-05-21,19:15
R2188,M3,2025-05-21,21:15
R2189,M4,2025-05-21,21:45
R2190,M4,2025-05-21,22:45
R2191,M5,2025-05-21,23:15
R2192,M2,2025-05-22,03:15
R2193,M3,2025-05-22,05:15
R2194,M4,2025-05-22,06:15
R2195,M4,2025-05-22,07:15
R2196,M2,2025-05-22,07:45
R2197,M3,2025-05-22,08:00
R2198,M1,2025-05-22,08:30
R2199,M2,2025-05-22,10:30
R2200,M2,2025-05-22,12:30
R2201,M4,2025-05-22,14:30
R2202,M2,2025-05-22,16:30
R2203,M4,2025-05-22,18:30
R2204,M1,2025-05-22,20:30
R2205,M1,2025-05-22,21:30
R2206,M2,2025-05-23,01:30
R2207,M3,2025-05-23,03:30
R2208,M3,2025-05-23,04:00
R2209,M5,2025-05-23,05:00
R2210,M2,2025-05-23,07:00
R2211,M4,2025-05-23,11:00
R2212,M5,2025-05-23,15:00
R2213,M1,2025-05-23,19:00
R2214,M2,2025-05-23,19:15
R2215,M2,2025-05-23,19:30
R2216,M5,2025-05-23,21:30
R2217,M5,2025-05-23,21:45
R2218,M2,2025-05-23,22:15
R2219,M4,2025-05-23,22:45
R2220,M5,2025-05-23,23:45
R2221,M3,2025-05-24,00:45
R2222,M5,2025-05-24,04:45
R2223,M3,2025-05-24,05:15
R2224,M5,2025-05-24,09:15
R2225,M2,2025-05-24,13:15
R2226,M2,2025-05-24,13:30
R2227,M2,2025-05-24,17:30
R2228,M2,2025-05-24,19:30
R2229,M1,2025-05-24,23:30
R2230,M3,2025-05-25,03:30
R2231,M2,2025-05-25,05:30
R2232,M5,2025-05-25,06:00
R2233,M5,2025-05-25,10:00
R2234,M1,2025-05-25,10:15
R2235,M2,2025-05-25,12:15
R2236,M2,2025-05-25,14:15
R2237,M2,2025-05-25,15:15
R2238,M4,2025-05-25,19:15
R2239,M2,2025-05-25,21:15
R2240,M2,2025-05-25,22:15
R2241,M5,2025-05-25,22:30
R2242,M4,2025-05-25,22:45
R2243,M3,2025-05-26,00:45
R2244,M3,2025-05-26,01:45
R2245,M3,2025-05-26,03:45
R2246,M2,2025-05-26,07:45
R2247,M3,2025-05-26,08:15
R2248,M1,2025-05-26,08:30
R2249,M4,2025-05-26,08:45
R2250,M1,2025-05-26,09:00
R2251,M1,2025-05-26,10:00
R2252,M5,2025-05-26,12:00
R2253,M3,2025-05-26,14:00
R2254,M3,2025-05-26,16:00
R2255,M4,2025-05-26,20:00
R2256,M4,2025-05-27,00:00
R2257,M4,2025-05-27,00:15
R2258,M2,2025-05-27,00:45
R2259,M2,2025-05-27,01:00
R2260,M1,2025-05-27,01:30
R2261,M3,2025-05-27,03:30
R2262,M5,2025-05-27,04:00
R2263,M4,2025-05-27,06:00
R2264,M1,2025-05-27,07:00
R2265,M3,2025-05-27,07:30
R2266,M1,2025-05-27,08:00
R2267,M5,2025-05-27,08:30
R2268,M4,2025-05-27,10:30
R2269,M1,2025-05-27,12:30
R2270,M1,2025-05-27,13:30
R2271,M2,2025-05-27,14:00
R2272,M2,2025-05-27,15:00
R2273,M2,2025-05-27,17:00
R2274,M2,2025-05-27,21:00
R2275,M5,2025-05-27,22:00
R2276,M3,2025-05-28,02:00
R2277,M3,2025-05-28,02:30
R2278,M2,2025-05-28,06:30
R2279,M3,2025-05-28,08:30
R2280,M5,2025-05-28,09:00
R2281,M5,2025-05-28,10:00
R2282,M4,2025-05-28,10:15
R2283,M3,2025-05-28,11:15
R2284,M3,2025-05-28,11:45
R2285,M3,2025-05-28,12:15
R2286,M4,2025-05-28,16:15
R2287,M2,2025-05-28,20:15
R2288,M2,2025-05-29,00:15
R2289,M5,2025-05-29,02:15
R2290,M3,2025-05-29,02:45
R2291,M4,2025-05-29,03:15
R2292,M2,2025-05-29,03:30
R2293,M1,2025-05-29,07:30
R2294,M4,2025-05-29,11:30
R2295,M2,2025-05-29,15:30
R2296,M1,2025-05-29,16:00
R2297,M2,2025-05-29,20:00
R2298,M3,2025-05-29,21:00
R2299,M4,2025-05-30,01:00
R2300,M2,2025-05-30,01:15
R2301,M5,2025-05-30,02:15
R2302,M3,2025-05-30,02:30
R2303,M5,2025-05-30,06:30
R2304,M4,2025-05-30,07:00
R2305,M4,2025-05-30,07:30
R2306,M2,2025-05-30,09:30
R2307,M2,2025-05-30,09:45
R2308,M4,2025-05-30,11:45
R2309,M1,2025-05-30,12:45
R2310,M5,2025-05-30,16:45
R2311,M1,2025-05-30,17:15
R2312,M2,2025-05-30,17:30
R2313,M1,2025-05-30,18:00
R2314,M3,2025-05-30,19:00
R2315,M1,2025-05-30,20:00
R2316,M3,2025-05-30,20:15
R2317,M2,2025-05-30,20:30
R2318,M2,2025-05-30,21:00
R2319,M1,2025-05-30,22:00
R2320,M4,2025-05-30,22:15
R2321,M4,2025-05-31,02:15
R2322,M4,2025-05-31,02:45
R2323,M1,2025-05-31,04:45
R2324,M2,2025-05-31,08:45
R2325,M2,2025-05-31,12:45
R2326,M5,2025-05-31,13:00
R2327,M5,2025-05-31,13:15
R2328,M1,2025-05-31,13:45
R2329,M2,2025-05-31,15:45
R2330,M1,2025-05-31,17:45
R2331,M4,2025-05-31,19:45
R2332,M1,2025-05-31,20:45
R2333,M1,2025-05-31,21:45
R2334,M2,2025-05-31,23:45
R2335,M5,2025-06-01,00:15
R2336,M4,2025-06-01,02:15
R2337,M3,2025-06-01,02:30
R2338,M4,2025-06-01,04:30
R2339,M3,2025-06-01,04:45
R2340,M1,2025-06-01,06:45
R2341,M2,2025-06-01,07:15
R2342,M4,2025-06-01,11:15
R2343,M4,2025-06-01,15:15
R2344,M1,2025-06-01,15:45
R2345,M4,2025-06-01,16:15
R2346,M3,2025-06-01,17:15
R2347,M2,2025-06-01,21:15
R2348,M2,2025-06-01,21:45
R2349,M5,2025-06-01,22:00
R2350,M5,2025-06-02,02:00
R2351,M2,2025-06-02,04:00
R2352,M5,2025-06-02,04:15
R2353,M2,2025-06-02,04:45
R2354,M1,2025-06-02,05:15
R2355,M5,2025-06-02,06:15
R2356,M3,2025-06-02,08:15
R2357,M1,2025-06-02,10:15
R2358,M3,2025-06-02,11:15
R2359,M4,2025-06-02,11:30
R2360,M1,2025-06-02,12:00
R2361,M2,2025-06-02,14:00
R2362,M4,2025-06-02,15:00
R2363,M4,2025-06-02,16:00
R2364,M3,2025-06-02,16:15
R2365,M2,2025-06-02,16:30
R2366,M1,2025-06-02,16:45
R2367,M3,2025-06-02,17:45
R2368,M2,2025-06-02,19:45
R2369,M5,2025-06-02,21:45
R2370,M2,2025-06-02,22:00
R2371,M5,2025-06-02,23:00
R2372,M2,2025-06-03,00:00
R2373,M5,2025-06-03,04:00
R2374,M3,2025-06-03,05:00
R2375,M4,2025-06-03,05:15
R2376,M3,2025-06-03,05:45
R2377,M5,2025-06-03,06:00
R2378,M1,2025-06-03,08:00
R2379,M3,2025-06-03,12:00
R2380,M5,2025-06-03,14:00
R2381,M3,2025-06-03,14:15
R2382,M3,2025-06-03,15:15
R2383,M1,2025-06-03,17:15
R2384,M1,2025-06-03,18:15
R2385,M5,2025-06-03,20:15
