execution_id,robot,items,time_per_item,start_window,end_window,completed
1994,R5,78,24,2025-03-06 06:00,2025-03-06 06:15,False
1995,R1,97,42,2025-03-06 06:15,2025-03-06 06:20,False
1996,R2,58,20,2025-03-06 06:20,2025-03-06 06:25,False
1997,R3,94,32,2025-03-06 06:25,2025-03-06 06:30,False
1998,R4,86,24,2025-03-06 06:30,2025-03-06 06:40,False
1999,R5,60,33,2025-03-06 06:40,2025-03-06 06:55,False
2000,R1,54,52,2025-03-06 06:55,2025-03-06 07:10,False
2001,R2,87,49,2025-03-06 07:10,2025-03-06 07:25,False
2002,R3,95,38,2025-03-06 07:25,2025-03-06 07:35,False
2003,R4,58,36,2025-03-06 07:35,2025-03-06 07:40,False
2004,R5,59,48,2025-03-06 07:40,2025-03-06 07:55,False
2005,R1,81,34,2025-03-06 07:55,2025-03-06 08:00,False
2006,R2,74,54,2025-03-06 08:00,2025-03-06 08:15,False
2007,R3,88,37,2025-03-06 08:15,2025-03-06 08:30,False
2008,R4,60,31,2025-03-06 08:30,2025-03-06 08:45,False
2009,R5,74,50,2025-03-06 08:45,2025-03-06 09:00,False
2010,R1,85,35,2025-03-06 09:00,2025-03-06 09:05,False
2011,R2,100,44,2025-03-06 09:05,2025-03-06 09:10,False
2012,R3,81,40,2025-03-06 09:10,2025-03-06 09:25,False
2013,R4,87,55,2025-03-06 09:25,2025-03-06 09:40,False
2014,R5,64,31,2025-03-06 09:40,2025-03-06 09:55,False
2015,R1,82,59,2025-03-06 09:55,2025-03-06 10:05,False
2016,R2,61,33,2025-03-06 10:05,2025-03-06 10:15,False
2017,R3,96,40,2025-03-06 10:15,2025-03-06 10:25,False
2018,R4,70,51,2025-03-06 10:25,2025-03-06 10:30,False
2019,R5,56,27,2025-03-06 10:30,2025-03-06 10:35,False
2020,R1,73,22,2025-03-06 10:35,2025-03-06 10:50,False
2021,R2,78,22,2025-03-06 10:50,2025-03-06 11:00,False
2022,R3,86,53,2025-03-06 11:00,2025-03-06 11:15,False
2023,R4,54,53,2025-03-06 11:15,2025-03-06 11:20,False
2024,R5,84,37,2025-03-06 11:20,2025-03-06 11:25,False
2025,R1,95,36,2025-03-06 11:25,2025-03-06 11:30,False
2026,R2,90,54,2025-03-06 11:30,2025-03-06 11:40,False
2027,R3,71,53,2025-03-06 11:40,2025-03-06 11:55,False
2028,R4,85,40,2025-03-06 11:55,2025-03-06 12:00,False
2029,R5,87,24,2025-03-06 12:00,2025-03-06 12:05,False
2030,R1,76,59,2025-03-06 12:05,2025-03-06 12:20,False
2031,R2,68,57,2025-03-06 12:20,2025-03-06 12:35,False
2032,R3,65,47,2025-03-06 12:35,2025-03-06 12:40,False
2033,R4,89,38,2025-03-06 12:40,2025-03-06 12:50,False
2034,R5,58,27,2025-03-06 12:50,2025-03-06 13:05,False
2035,R1,56,34,2025-03-06 13:05,2025-03-06 13:20,False
2036,R2,57,48,2025-03-06 13:20,2025-03-06 13:30,False
2037,R3,74,45,2025-03-06 13:30,2025-03-06 13:35,False
2038,R4,99,56,2025-03-06 13:35,2025-03-06 13:45,False
2039,R5,99,43,2025-03-06 13:45,2025-03-06 13:55,False
2040,R1,59,21,2025-03-06 13:55,2025-03-06 14:00,False
2041,R2,50,24,2025-03-06 14:00,2025-03-06 14:15,False
2042,R3,62,41,2025-03-06 14:15,2025-03-06 14:25,False
2043,R4,74,47,2025-03-06 14:25,2025-03-06 14:30,False
2044,R5,76,51,2025-03-06 14:30,2025-03-06 14:35,False
2045,R1,79,28,2025-03-06 14:35,2025-03-06 14:40,False
2046,R2,58,49,2025-03-06 14:40,2025-03-06 14:50,False
2047,R3,80,20,2025-03-06 14:50,2025-03-06 14:55,False
2048,R4,65,25,2025-03-06 14:55,2025-03-06 15:00,False
2049,R5,92,25,2025-03-06 15:00,2025-03-06 15:15,False
2050,R1,98,50,2025-03-06 15:15,2025-03-06 15:25,False
2051,R2,92,49,2025-03-06 15:25,2025-03-06 15:35,False
2052,R3,75,26,2025-03-06 15:35,2025-03-06 15:50,False
2053,R4,94,43,2025-03-06 15:50,2025-03-06 15:55,False
2054,R5,73,59,2025-03-06 15:55,2025-03-06 16:10,False
2055,R1,77,26,2025-03-06 16:10,2025-03-06 16:25,False
2056,R2,86,47,2025-03-06 16:25,2025-03-06 16:30,False
2057,R3,58,58,2025-03-06 16:30,2025-03-06 16:45,False
2058,R4,51,44,2025-03-06 16:45,2025-03-06 16:55,False
2059,R5,92,55,2025-03-06 16:55,2025-03-06 17:00,False
2060,R1,90,27,2025-03-06 17:00,2025-03-06 17:15,False
2061,R2,52,48,2025-03-06 17:15,2025-03-06 17:30,False
2062,R3,52,51,2025-03-06 17:30,2025-03-06 17:45,False
2063,R4,51,33,2025-03-06 17:45,2025-03-06 17:55,False
2064,R5,95,21,2025-03-06 17:55,2025-03-06 18:05,False
2065,R1,94,46,2025-03-06 18:05,2025-03-06 18:20,False
2066,R2,80,21,2025-03-06 18:20,2025-03-06 18:35,False
2067,R3,61,44,2025-03-06 18:35,2025-03-06 18:40,False
2068,R4,60,54,2025-03-06 18:40,2025-03-06 18:55,False
2069,R5,58,59,2025-03-06 18:55,2025-03-06 19:00,False
2070,R1,75,25,2025-03-06 19:00,2025-03-06 19:10,False
2071,R2,78,54,2025-03-06 19:10,2025-03-06 19:20,False
2072,R3,62,42,2025-03-06 19:20,2025-03-06 19:30,False
2073,R4,86,34,2025-03-06 19:30,2025-03-06 19:35,False
2074,R5,81,37,2025-03-06 19:35,2025-03-06 19:40,False
2075,R1,68,38,2025-03-06 19:40,2025-03-06 19:55,False
2076,R2,54,51,2025-03-06 19:55,2025-03-06 20:10,False
2077,R3,71,49,2025-03-06 20:10,2025-03-06 20:25,False
2078,R4,74,31,2025-03-06 20:25,2025-03-06 20:40,False
2079,R5,97,23,2025-03-06 20:40,2025-03-06 20:55,False
2080,R1,99,47,2025-03-06 20:55,2025-03-06 21:00,False
2081,R2,53,22,2025-03-06 21:00,2025-03-06 21:15,False
2082,R3,64,59,2025-03-06 21:15,2025-03-06 21:25,False
2083,R4,92,60,2025-03-06 21:25,2025-03-06 21:35,False
2084,R5,88,59,2025-03-06 21:35,2025-03-06 21:40,False
2085,R1,83,32,2025-03-06 21:40,2025-03-06 21:50,False
2086,R2,78,40,2025-03-06 21:50,2025-03-06 21:55,False
2087,R3,87,27,2025-03-06 21:55,2025-03-06 22:05,False
2088,R4,66,30,2025-03-06 22:05,2025-03-06 22:15,False
2089,R5,93,28,2025-03-06 22:15,2025-03-06 22:25,False
2090,R1,57,29,2025-03-06 22:25,2025-03-06 22:35,False
2091,R2,69,25,2025-03-06 22:35,2025-03-06 22:50,False
2092,R3,59,21,2025-03-06 22:50,2025-03-06 23:05,False
2093,R4,88,56,2025-03-06 23:05,2025-03-06 23:20,False
2094,R5,62,58,2025-03-06 23:20,2025-03-06 23:25,False
2095,R1,83,51,2025-03-06 23:25,2025-03-06 23:35,False
2096,R2,52,48,2025-03-06 23:35,2025-03-06 23:40,False
2097,R3,82,22,2025-03-06 23:40,2025-03-06 23:55,False
2098,R4,90,43,2025-03-06 23:55,2025-03-07 00:10,False
2099,R5,76,27,2025-03-07 00:10,2025-03-07 00:15,False
2100,R1,99,25,2025-03-07 00:15,2025-03-07 00:20,False
2101,R2,79,44,2025-03-07 00:20,2025-03-07 00:25,False
2102,R3,88,36,2025-03-07 00:25,2025-03-07 00:35,False
2103,R4,77,47,2025-03-07 00:35,2025-03-07 00:40,False
2104,R5,79,21,2025-03-07 00:40,2025-03-07 00:55,False
2105,R1,69,44,2025-03-07 00:55,2025-03-07 01:10,False
2106,R2,81,49,2025-03-07 01:10,2025-03-07 01:15,False
2107,R3,91,42,2025-03-07 01:15,2025-03-07 01:25,False
2108,R4,73,25,2025-03-07 01:25,2025-03-07 01:40,False
2109,R5,87,50,2025-03-07 01:40,2025-03-07 01:55,False
2110,R1,63,34,2025-03-07 01:55,2025-03-07 02:00,False
2111,R2,72,22,2025-03-07 02:00,2025-03-07 02:15,False
2112,R3,57,32,2025-03-07 02:15,2025-03-07 02:20,False
2113,R4,76,44,2025-03-07 02:20,2025-03-07 02:35,False
2114,R5,81,28,2025-03-07 02:35,2025-03-07 02:40,False
2115,R1,66,45,2025-03-07 02:40,2025-03-07 02:45,False
2116,R2,84,24,2025-03-07 02:45,2025-03-07 03:00,False
2117,R3,57,56,2025-03-07 03:00,2025-03-07 03:05,False
2118,R4,97,22,2025-03-07 03:05,2025-03-07 03:20,False
2119,R5,52,24,2025-03-07 03:20,2025-03-07 03:35,False
2120,R1,65,27,2025-03-07 03:35,2025-03-07 03:45,False
2121,R2,62,22,2025-03-07 03:45,2025-03-07 03:50,False
2122,R3,78,37,2025-03-07 03:50,2025-03-07 04:00,False
2123,R4,72,37,2025-03-07 04:00,2025-03-07 04:15,False
2124,R5,86,59,2025-03-07 04:15,2025-03-07 04:30,False
2125,R1,100,23,2025-03-07 04:30,2025-03-07 04:40,False
2126,R2,79,40,2025-03-07 04:40,2025-03-07 04:55,False
2127,R3,91,55,2025-03-07 04:55,2025-03-07 05:10,False
2128,R4,61,57,2025-03-07 05:10,2025-03-07 05:15,False
2129,R5,65,20,2025-03-07 05:15,2025-03-07 05:25,False
2130,R1,65,27,2025-03-07 05:25,2025-03-07 05:40,False
2131,R2,93,54,2025-03-07 05:40,2025-03-07 05:55,False
2132,R3,87,40,2025-03-07 05:55,2025-03-07 06:10,False
2133,R4,78,32,2025-03-07 06:10,2025-03-07 06:25,False
2134,R5,90,46,2025-03-07 06:25,2025-03-07 06:40,False
2135,R1,58,30,2025-03-07 06:40,2025-03-07 06:50,False
2136,R2,61,28,2025-03-07 06:50,2025-03-07 06:55,False
2137,R3,68,42,2025-03-07 06:55,2025-03-07 07:10,False
2138,R4,91,21,2025-03-07 07:10,2025-03-07 07:25,False
2139,R5,73,44,2025-03-07 07:25,2025-03-07 07:40,False
2140,R1,88,55,2025-03-07 07:40,2025-03-07 07:50,False
2141,R2,87,41,2025-03-07 07:50,2025-03-07 08:00,False
2142,R3,80,53,2025-03-07 08:00,2025-03-07 08:15,False
2143,R4,76,36,2025-03-07 08:15,2025-03-07 08:20,False
2144,R5,77,49,2025-03-07 08:20,2025-03-07 08:30,False
2145,R1,69,56,2025-03-07 08:30,2025-03-07 08:45,False
2146,R2,96,60,2025-03-07 08:45,2025-03-07 08:55,False
2147,R3,91,25,2025-03-07 08:55,2025-03-07 09:05,False
2148,R4,62,42,2025-03-07 09:05,2025-03-07 09:20,False
2149,R5,74,44,2025-03-07 09:20,2025-03-07 09:35,False
2150,R1,58,44,2025-03-07 09:35,2025-03-07 09:50,False
2151,R2,84,50,2025-03-07 09:50,2025-03-07 09:55,False
2152,R3,99,39,2025-03-07 09:55,2025-03-07 10:10,False
2153,R4,95,29,2025-03-07 10:10,2025-03-07 10:25,False
2154,R5,57,60,2025-03-07 10:25,2025-03-07 10:35,False
2155,R1,91,44,2025-03-07 10:35,2025-03-07 10:40,False
2156,R2,54,52,2025-03-07 10:40,2025-03-07 10:55,False
2157,R3,69,47,2025-03-07 10:55,2025-03-07 11:10,False
2158,R4,61,39,2025-03-07 11:10,2025-03-07 11:20,False
2159,R5,52,20,2025-03-07 11:20,2025-03-07 11:25,False
2160,R1,64,52,2025-03-07 11:25,2025-03-07 11:35,False
2161,R2,86,57,2025-03-07 11:35,2025-03-07 11:50,False
2162,R3,58,41,2025-03-07 11:50,2025-03-07 11:55,False
2163,R4,55,26,2025-03-07 11:55,2025-03-07 12:00,False
2164,R5,86,25,2025-03-07 12:00,2025-03-07 12:10,False
2165,R1,66,26,2025-03-07 12:10,2025-03-07 12:15,False
2166,R2,55,52,2025-03-07 12:15,2025-03-07 12:20,False
2167,R3,58,32,2025-03-07 12:20,2025-03-07 12:30,False
2168,R4,88,46,2025-03-07 12:30,2025-03-07 12:35,False
2169,R5,79,51,2025-03-07 12:35,2025-03-07 12:45,False
2170,R1,98,27,2025-03-07 12:45,2025-03-07 13:00,False
2171,R2,87,59,2025-03-07 13:00,2025-03-07 13:15,False
2172,R3,81,25,2025-03-07 13:15,2025-03-07 13:20,False
2173,R4,87,39,2025-03-07 13:20,2025-03-07 13:25,False
2174,R5,91,43,2025-03-07 13:25,2025-03-07 13:30,False
2175,R1,70,24,2025-03-07 13:30,2025-03-07 13:45,False
2176,R2,99,35,2025-03-07 13:45,2025-03-07 13:50,False
2177,R3,90,23,2025-03-07 13:50,2025-03-07 14:00,False
2178,R4,78,49,2025-03-07 14:00,2025-03-07 14:05,False
2179,R5,78,25,2025-03-07 14:05,2025-03-07 14:15,False
2180,R1,73,56,2025-03-07 14:15,2025-03-07 14:25,False
2181,R2,93,49,2025-03-07 14:25,2025-03-07 14:40,False
2182,R3,99,31,2025-03-07 14:40,2025-03-07 14:50,False
2183,R4,96,58,2025-03-07 14:50,2025-03-07 15:00,False
2184,R5,64,57,2025-03-07 15:00,2025-03-07 15:15,False
2185,R1,83,20,2025-03-07 15:15,2025-03-07 15:20,False
2186,R2,69,37,2025-03-07 15:20,2025-03-07 15:35,False
2187,R3,65,53,2025-03-07 15:35,2025-03-07 15:40,False
2188,R4,74,54,2025-03-07 15:40,2025-03-07 15:50,False
2189,R5,74,56,2025-03-07 15:50,2025-03-07 16:00,False
2190,R1,78,55,2025-03-07 16:00,2025-03-07 16:15,False
2191,R2,69,48,2025-03-07 16:15,2025-03-07 16:20,False
2192,R3,54,43,2025-03-07 16:20,2025-03-07 16:35,False
2193,R4,72,33,2025-03-07 16:35,2025-03-07 16:40,False
2194,R5,67,45,2025-03-07 16:40,2025-03-07 16:45,False
2195,R1,98,52,2025-03-07 16:45,2025-03-07 16:50,False
2196,R2,63,41,2025-03-07 16:50,2025-03-07 16:55,False
2197,R3,54,20,2025-03-07 16:55,2025-03-07 17:00,False
2198,R4,75,54,2025-03-07 17:00,2025-03-07 17:10,False
2199,R5,89,41,2025-03-07 17:10,2025-03-07 17:15,False
2200,R1,50,27,2025-03-07 17:15,2025-03-07 17:25,False
2201,R2,70,32,2025-03-07 17:25,2025-03-07 17:40,False
2202,R3,96,36,2025-03-07 17:40,2025-03-07 17:55,False
2203,R4,51,48,2025-03-07 17:55,2025-03-07 18:05,False
2204,R5,67,38,2025-03-07 18:05,2025-03-07 18:20,False
2205,R1,70,29,2025-03-07 18:20,2025-03-07 18:30,False
2206,R2,87,39,2025-03-07 18:30,2025-03-07 18:35,False
2207,R3,83,59,2025-03-07 18:35,2025-03-07 18:45,False
2208,R4,64,57,2025-03-07 18:45,2025-03-07 19:00,False
2209,R5,62,33,2025-03-07 19:00,2025-03-07 19:15,False
2210,R1,59,59,2025-03-07 19:15,2025-03-07 19:20,False
2211,R2,69,51,2025-03-07 19:20,2025-03-07 19:30,False
2212,R3,56,50,2025-03-07 19:30,2025-03-07 19:45,False
2213,R4,93,38,2025-03-07 19:45,2025-03-07 19:50,False
2214,R5,52,47,2025-03-07 19:50,2025-03-07 20:00,False
2215,R1,63,53,2025-03-07 20:00,2025-03-07 20:15,False
2216,R2,96,47,2025-03-07 20:15,2025-03-07 20:20,False
2217,R3,60,46,2025-03-07 20:20,2025-03-07 20:25,False
2218,R4,88,29,2025-03-07 20:25,2025-03-07 20:40,False
2219,R5,95,28,2025-03-07 20:40,2025-03-07 20:45,False
2220,R1,98,33,2025-03-07 20:45,2025-03-07 21:00,False
2221,R2,87,45,2025-03-07 21:00,2025-03-07 21:05,False
2222,R3,80,46,2025-03-07 21:05,2025-03-07 21:15,False
2223,R4,100,38,2025-03-07 21:15,2025-03-07 21:20,False
2224,R5,55,58,2025-03-07 21:20,2025-03-07 21:35,False
2225,R1,50,45,2025-03-07 21:35,2025-03-07 21:45,False
2226,R2,99,58,2025-03-07 21:45,2025-03-07 21:50,False
2227,R3,50,20,2025-03-07 21:50,2025-03-07 21:55,False
2228,R4,98,38,2025-03-07 21:55,2025-03-07 22:10,False
2229,R5,93,33,2025-03-07 22:10,2025-03-07 22:20,False
2230,R1,75,32,2025-03-07 22:20,2025-03-07 22:30,False
2231,R2,56,27,2025-03-07 22:30,2025-03-07 22:35,False
2232,R3,74,25,2025-03-07 22:35,2025-03-07 22:50,False
2233,R4,72,29,2025-03-07 22:50,2025-03-07 23:05,False
2234,R5,64,46,2025-03-07 23:05,2025-03-07 23:20,False
2235,R1,73,55,2025-03-07 23:20,2025-03-07 23:25,False
2236,R2,80,49,2025-03-07 23:25,2025-03-07 23:40,False
2237,R3,83,45,2025-03-07 23:40,2025-03-07 23:50,False
2238,R4,61,52,2025-03-07 23:50,2025-03-07 23:55,False
2239,R5,83,25,2025-03-07 23:55,2025-03-08 00:05,False
2240,R1,78,38,2025-03-08 00:05,2025-03-08 00:15,False
2241,R2,54,41,2025-03-08 00:15,2025-03-08 00:30,False
2242,R3,85,20,2025-03-08 00:30,2025-03-08 00:45,False
2243,R4,90,60,2025-03-08 00:45,2025-03-08 01:00,False
2244,R5,50,37,2025-03-08 01:00,2025-03-08 01:10,False
2245,R1,56,59,2025-03-08 01:10,2025-03-08 01:25,False
2246,R2,51,48,2025-03-08 01:25,2025-03-08 01:35,False
2247,R3,86,34,2025-03-08 01:35,2025-03-08 01:40,False
2248,R4,90,46,2025-03-08 01:40,2025-03-08 01:45,False
2249,R5,81,23,2025-03-08 01:45,2025-03-08 02:00,False
2250,R1,92,54,2025-03-08 02:00,2025-03-08 02:15,False
2251,R2,64,36,2025-03-08 02:15,2025-03-08 02:25,False
2252,R3,94,56,2025-03-08 02:25,2025-03-08 02:35,False
2253,R4,80,59,2025-03-08 02:35,2025-03-08 02:45,False
2254,R5,69,46,2025-03-08 02:45,2025-03-08 02:55,False
2255,R1,60,33,2025-03-08 02:55,2025-03-08 03:10,False
2256,R2,52,24,2025-03-08 03:10,2025-03-08 03:25,False
2257,R3,85,26,2025-03-08 03:25,2025-03-08 03:30,False
2258,R4,70,50,2025-03-08 03:30,2025-03-08 03:45,False
2259,R5,58,53,2025-03-08 03:45,2025-03-08 04:00,False
2260,R1,70,59,2025-03-08 04:00,2025-03-08 04:10,False
2261,R2,77,37,2025-03-08 04:10,2025-03-08 04:25,False
2262,R3,76,21,2025-03-08 04:25,2025-03-08 04:40,False
2263,R4,93,23,2025-03-08 04:40,2025-03-08 04:45,False
2264,R5,63,58,2025-03-08 04:45,2025-03-08 05:00,False
2265,R1,82,44,2025-03-08 05:00,2025-03-08 05:05,False
2266,R2,66,38,2025-03-08 05:05,2025-03-08 05:20,False
2267,R3,87,58,2025-03-08 05:20,2025-03-08 05:35,False
2268,R4,87,24,2025-03-08 05:35,2025-03-08 05:45,False
2269,R5,69,32,2025-03-08 05:45,2025-03-08 05:50,False
2270,R1,62,59,2025-03-08 05:50,2025-03-08 06:00,False
2271,R2,92,20,2025-03-08 06:00,2025-03-08 06:05,False
2272,R3,96,28,2025-03-08 06:05,2025-03-08 06:10,False
2273,R4,69,32,2025-03-08 06:10,2025-03-08 06:15,False
2274,R5,76,20,2025-03-08 06:15,2025-03-08 06:25,False
2275,R1,63,25,2025-03-08 06:25,2025-03-08 06:35,False
2276,R2,92,21,2025-03-08 06:35,2025-03-08 06:40,False
2277,R3,62,28,2025-03-08 06:40,2025-03-08 06:55,False
2278,R4,65,24,2025-03-08 06:55,2025-03-08 07:10,False
2279,R5,53,40,2025-03-08 07:10,2025-03-08 07:15,False
2280,R1,95,34,2025-03-08 07:15,2025-03-08 07:30,False
2281,R2,63,23,2025-03-08 07:30,2025-03-08 07:40,False
2282,R3,94,59,2025-03-08 07:40,2025-03-08 07:55,False
2283,R4,81,53,2025-03-08 07:55,2025-03-08 08:00,False
2284,R5,93,24,2025-03-08 08:00,2025-03-08 08:15,False
2285,R1,83,43,2025-03-08 08:15,2025-03-08 08:20,False
2286,R2,65,24,2025-03-08 08:20,2025-03-08 08:35,False
2287,R3,76,37,2025-03-08 08:35,2025-03-08 08:40,False
2288,R4,100,34,2025-03-08 08:40,2025-03-08 08:55,False
2289,R5,77,60,2025-03-08 08:55,2025-03-08 09:10,False
2290,R1,73,23,2025-03-08 09:10,2025-03-08 09:20,False
2291,R2,94,30,2025-03-08 09:20,2025-03-08 09:35,False
2292,R3,71,40,2025-03-08 09:35,2025-03-08 09:45,False
2293,R4,94,42,2025-03-08 09:45,2025-03-08 09:50,False
2294,R5,92,25,2025-03-08 09:50,2025-03-08 10:05,False
2295,R1,94,50,2025-03-08 10:05,2025-03-08 10:20,False
2296,R2,73,57,2025-03-08 10:20,2025-03-08 10:35,False
2297,R3,60,44,2025-03-08 10:35,2025-03-08 10:40,False
2298,R4,79,49,2025-03-08 10:40,2025-03-08 10:50,False
2299,R5,61,35,2025-03-08 10:50,2025-03-08 11:00,False
2300,R1,91,38,2025-03-08 11:00,2025-03-08 11:15,False
2301,R2,92,31,2025-03-08 11:15,2025-03-08 11:25,False
2302,R3,71,21,2025-03-08 11:25,2025-03-08 11:40,False
2303,R4,66,28,2025-03-08 11:40,2025-03-08 11:45,False
2304,R5,100,30,2025-03-08 11:45,2025-03-08 12:00,False
2305,R1,72,39,2025-03-08 12:00,2025-03-08 12:05,False
2306,R2,88,34,2025-03-08 12:05,2025-03-08 12:20,False
2307,R3,100,28,2025-03-08 12:20,2025-03-08 12:30,False
2308,R4,84,34,2025-03-08 12:30,2025-03-08 12:35,False
2309,R5,75,39,2025-03-08 12:35,2025-03-08 12:45,False
2310,R1,80,60,2025-03-08 12:45,2025-03-08 13:00,False
2311,R2,59,41,2025-03-08 13:00,2025-03-08 13:05,False
2312,R3,89,33,2025-03-08 13:05,2025-03-08 13:10,False
2313,R4,68,53,2025-03-08 13:10,2025-03-08 13:20,False
2314,R5,97,49,2025-03-08 13:20,2025-03-08 13:25,False
2315,R1,73,47,2025-03-08 13:25,2025-03-08 13:35,False
2316,R2,59,28,2025-03-08 13:35,2025-03-08 13:40,False
2317,R3,66,59,2025-03-08 13:40,2025-03-08 13:55,False
2318,R4,83,54,2025-03-08 13:55,2025-03-08 14:00,False
2319,R5,53,47,2025-03-08 14:00,2025-03-08 14:15,False
2320,R1,87,25,2025-03-08 14:15,2025-03-08 14:30,False
2321,R2,60,38,2025-03-08 14:30,2025-03-08 14:35,False
2322,R3,70,45,2025-03-08 14:35,2025-03-08 14:45,False
2323,R4,75,39,2025-03-08 14:45,2025-03-08 14:50,False
2324,R5,56,30,2025-03-08 14:50,2025-03-08 15:05,False
2325,R1,72,43,2025-03-08 15:05,2025-03-08 15:20,False
2326,R2,80,27,2025-03-08 15:20,2025-03-08 15:30,False
2327,R3,98,30,2025-03-08 15:30,2025-03-08 15:35,False
2328,R4,56,27,2025-03-08 15:35,2025-03-08 15:40,False
2329,R5,64,38,2025-03-08 15:40,2025-03-08 15:55,False
2330,R1,83,29,2025-03-08 15:55,2025-03-08 16:10,False
2331,R2,92,42,2025-03-08 16:10,2025-03-08 16:20,False
2332,R3,62,49,2025-03-08 16:20,2025-03-08 16:30,False
2333,R4,54,34,2025-03-08 16:30,2025-03-08 16:35,False
2334,R5,72,28,2025-03-08 16:35,2025-03-08 16:45,False
2335,R1,62,59,2025-03-08 16:45,2025-03-08 16:55,False
2336,R2,55,49,2025-03-08 16:55,2025-03-08 17:10,False
2337,R3,97,27,2025-03-08 17:10,2025-03-08 17:20,False
2338,R4,67,37,2025-03-08 17:20,2025-03-08 17:35,False
2339,R5,94,31,2025-03-08 17:35,2025-03-08 17:45,False
2340,R1,75,24,2025-03-08 17:45,2025-03-08 18:00,False
2341,R2,51,21,2025-03-08 18:00,2025-03-08 18:15,False
2342,R3,85,40,2025-03-08 18:15,2025-03-08 18:30,False
2343,R4,100,39,2025-03-08 18:30,2025-03-08 18:45,False
2344,R5,79,36,2025-03-08 18:45,2025-03-08 18:50,False
2345,R1,78,36,2025-03-08 18:50,2025-03-08 18:55,False
2346,R2,77,30,2025-03-08 18:55,2025-03-08 19:00,False
2347,R3,67,36,2025-03-08 19:00,2025-03-08 19:10,False
2348,R4,71,20,2025-03-08 19:10,2025-03-08 19:15,False
2349,R5,74,52,2025-03-08 19:15,2025-03-08 19:20,False
2350,R1,89,22,2025-03-08 19:20,2025-03-08 19:35,False
2351,R2,79,22,2025-03-08 19:35,2025-03-08 19:40,False
2352,R3,74,36,2025-03-08 19:40,2025-03-08 19:55,False
2353,R4,50,52,2025-03-08 19:55,2025-03-08 20:05,False
2354,R5,89,54,2025-03-08 20:05,2025-03-08 20:15,False
2355,R1,69,59,2025-03-08 20:15,2025-03-08 20:30,False
2356,R2,59,39,2025-03-08 20:30,2025-03-08 20:35,False
2357,R3,50,23,2025-03-08 20:35,2025-03-08 20:40,False
2358,R4,100,29,2025-03-08 20:40,2025-03-08 20:45,False
2359,R5,80,60,2025-03-08 20:45,2025-03-08 20:55,False
2360,R1,54,38,2025-03-08 20:55,2025-03-08 21:05,False
2361,R2,62,37,2025-03-08 21:05,2025-03-08 21:15,False
2362,R3,71,36,2025-03-08 21:15,2025-03-08 21:25,False
2363,R4,53,35,2025-03-08 21:25,2025-03-08 21:40,False
2364,R5,60,47,2025-03-08 21:40,2025-03-08 21:50,False
2365,R1,74,57,2025-03-08 21:50,2025-03-08 22:05,False
2366,R2,97,50,2025-03-08 22:05,2025-03-08 22:15,False
2367,R3,99,34,2025-03-08 22:15,2025-03-08 22:25,False
2368,R4,80,26,2025-03-08 22:25,2025-03-08 22:40,False
2369,R5,62,29,2025-03-08 22:40,2025-03-08 22:50,False
2370,R1,69,28,2025-03-08 22:50,2025-03-08 23:00,False
2371,R2,99,42,2025-03-08 23:00,2025-03-08 23:10,False
2372,R3,87,51,2025-03-08 23:10,2025-03-08 23:15,False
2373,R4,86,57,2025-03-08 23:15,2025-03-08 23:30,False
2374,R5,68,58,2025-03-08 23:30,2025-03-08 23:35,False
2375,R1,97,36,2025-03-08 23:35,2025-03-08 23:45,False
2376,R2,51,42,2025-03-08 23:45,2025-03-08 23:55,False
2377,R3,72,33,2025-03-08 23:55,2025-03-09 00:00,False
2378,R4,79,52,2025-03-09 00:00,2025-03-09 00:15,False
2379,R5,100,39,2025-03-09 00:15,2025-03-09 00:20,False
2380,R1,80,21,2025-03-09 00:20,2025-03-09 00:35,False
2381,R2,51,25,2025-03-09 00:35,2025-03-09 00:45,False
2382,R3,93,55,2025-03-09 00:45,2025-03-09 00:50,False
2383,R4,98,21,2025-03-09 00:50,2025-03-09 01:05,False
2384,R5,92,41,2025-03-09 01:05,2025-03-09 01:10,False
2385,R1,57,27,2025-03-09 01:10,2025-03-09 01:15,False
2386,R2,68,29,2025-03-09 01:15,2025-03-09 01:25,False
2387,R3,98,39,2025-03-09 01:25,2025-03-09 01:40,False
2388,R4,53,52,2025-03-09 01:40,2025-03-09 01:55,False
2389,R5,56,58,2025-03-09 01:55,2025-03-09 02:05,False
2390,R1,84,46,2025-03-09 02:05,2025-03-09 02:15,False
2391,R2,67,44,2025-03-09 02:15,2025-03-09 02:30,False
2392,R3,56,58,2025-03-09 02:30,2025-03-09 02:35,False
2393,R4,84,42,2025-03-09 02:35,2025-03-09 02:50,False
2394,R5,92,37,2025-03-09 02:50,2025-03-09 03:05,False
2395,R1,61,21,2025-03-09 03:05,2025-03-09 03:10,False
2396,R2,84,60,2025-03-09 03:10,2025-03-09 03:25,False
2397,R3,63,36,2025-03-09 03:25,2025-03-09 03:40,False
2398,R4,92,37,2025-03-09 03:40,2025-03-09 03:45,False
2399,R5,68,22,2025-03-09 03:45,2025-03-09 03:50,False
2400,R1,82,37,2025-03-09 03:50,2025-03-09 03:55,False
2401,R2,96,36,2025-03-09 03:55,2025-03-09 04:10,False
2402,R3,82,25,2025-03-09 04:10,2025-03-09 04:20,False
2403,R4,62,28,2025-03-09 04:20,2025-03-09 04:35,False
